Train epoch 1: top1%=0.17350000143051147, top2%=0.326324999332428, top3%=0.4440999925136566, top4%=0.552649974822998, top5%=0.6538749933242798, loss=0.06960589998364448, time=319.54222416877747s
Train epoch 41: top1%=0.37904998660087585, top2%=0.6042749881744385, top3%=0.739924967288971, top4%=0.8335749506950378, top5%=0.8959499597549438, loss=0.051226517525315284, time=320.12141489982605s
Train epoch 42: top1%=0.385824978351593, top2%=0.6089999675750732, top3%=0.7428749799728394, top4%=0.8338750004768372, top5%=0.896524965763092, loss=0.05093272050023079, time=320.19543623924255s
Train epoch 43: top1%=0.38979998230934143, top2%=0.6130499839782715, top3%=0.7466999888420105, top4%=0.8376999497413635, top5%=0.8980749845504761, loss=0.0506310862839222, time=319.98279881477356s
Train epoch 44: top1%=0.3914249837398529, top2%=0.620199978351593, top3%=0.7509749531745911, top4%=0.8409000039100647, top5%=0.9012749791145325, loss=0.050362474808096885, time=320.25336599349976s
Train epoch 45: top1%=0.3934749960899353, top2%=0.6211000084877014, top3%=0.7542749643325806, top4%=0.842074990272522, top5%=0.9006249904632568, loss=0.050206008780002594, time=320.274621963501s
Train epoch 46: top1%=0.39899998903274536, top2%=0.6262499690055847, top3%=0.7596499919891357, top4%=0.8458249568939209, top5%=0.9034000039100647, loss=0.04987592309117317, time=319.80056977272034s
Train epoch 47: top1%=0.40449997782707214, top2%=0.6312249898910522, top3%=0.7607499957084656, top4%=0.8448249697685242, top5%=0.9047999978065491, loss=0.04964701069295406, time=320.37266850471497s
Train epoch 48: top1%=0.40607500076293945, top2%=0.6319499611854553, top3%=0.7610249519348145, top4%=0.8457249999046326, top5%=0.9054499864578247, loss=0.04949572840631008, time=320.53658962249756s
Train epoch 49: top1%=0.40767499804496765, top2%=0.6381499767303467, top3%=0.7654749751091003, top4%=0.8502249717712402, top5%=0.9063999652862549, loss=0.04924609758257866, time=320.1129870414734s
Train epoch 50: top1%=0.4129749834537506, top2%=0.6381999850273132, top3%=0.7667499780654907, top4%=0.8495000004768372, top5%=0.9074249863624573, loss=0.049083762848377226, time=320.94049429893494s
Train epoch 51: top1%=0.4124249815940857, top2%=0.6375499963760376, top3%=0.7671499848365784, top4%=0.8518999814987183, top5%=0.9090499877929688, loss=0.04899488351047039, time=319.72747921943665s
Train epoch 52: top1%=0.41689997911453247, top2%=0.6435999870300293, top3%=0.7705249786376953, top4%=0.8546499609947205, top5%=0.9101499915122986, loss=0.048653870308399204, time=320.0084867477417s
Train epoch 53: top1%=0.42192497849464417, top2%=0.6473749876022339, top3%=0.7740249633789062, top4%=0.8552500009536743, top5%=0.9110749959945679, loss=0.04846636288762093, time=319.7376608848572s
Train epoch 54: top1%=0.4223249852657318, top2%=0.6494249701499939, top3%=0.7730500102043152, top4%=0.8556749820709229, top5%=0.9124499559402466, loss=0.04831980738341808, time=319.89239954948425s
Train epoch 55: top1%=0.4219000041484833, top2%=0.6514750123023987, top3%=0.7753250002861023, top4%=0.8590999841690063, top5%=0.9127749800682068, loss=0.048123258253932, time=319.96364521980286s
Train epoch 56: top1%=0.4296499788761139, top2%=0.654949963092804, top3%=0.7797749638557434, top4%=0.861799955368042, top5%=0.9160249829292297, loss=0.04788396275341511, time=319.79193902015686s
Train epoch 57: top1%=0.4291999936103821, top2%=0.6546750068664551, top3%=0.7802000045776367, top4%=0.8615999817848206, top5%=0.9146749973297119, loss=0.047746493968367575, time=320.17546486854553s
Train epoch 58: top1%=0.4332999885082245, top2%=0.6567749977111816, top3%=0.7825250029563904, top4%=0.8628000020980835, top5%=0.9159999489784241, loss=0.04754245979189873, time=320.07951831817627s
Train epoch 59: top1%=0.43802499771118164, top2%=0.6595500111579895, top3%=0.7828999757766724, top4%=0.8641999959945679, top5%=0.9171749949455261, loss=0.047302396611869336, time=319.6513271331787s
Train epoch 60: top1%=0.43924999237060547, top2%=0.663474977016449, top3%=0.7874999642372131, top4%=0.8650749921798706, top5%=0.9179499745368958, loss=0.04713400126248598, time=319.5561068058014s
Train epoch 61: top1%=0.4427250027656555, top2%=0.6646999716758728, top3%=0.786899983882904, top4%=0.866349995136261, top5%=0.9190999865531921, loss=0.0469950443893671, time=319.22938680648804s
Train epoch 62: top1%=0.446399986743927, top2%=0.6685499548912048, top3%=0.7884999513626099, top4%=0.8676499724388123, top5%=0.9194249510765076, loss=0.04679228789210319, time=319.35797119140625s
Train epoch 63: top1%=0.4464249908924103, top2%=0.668749988079071, top3%=0.7910249829292297, top4%=0.8697249889373779, top5%=0.9203999638557434, loss=0.04669564430117607, time=319.4127595424652s
Train epoch 64: top1%=0.45172497630119324, top2%=0.6715499758720398, top3%=0.7908499836921692, top4%=0.8683249950408936, top5%=0.9198749661445618, loss=0.04651103703379631, time=319.3108730316162s
Train epoch 65: top1%=0.44909998774528503, top2%=0.6720499992370605, top3%=0.7935000061988831, top4%=0.8700249791145325, top5%=0.9212499856948853, loss=0.0463743553891778, time=319.81175231933594s
Train epoch 66: top1%=0.45102497935295105, top2%=0.6765249967575073, top3%=0.7963749766349792, top4%=0.8729499578475952, top5%=0.9215250015258789, loss=0.046187238210439685, time=319.5993137359619s
Train epoch 67: top1%=0.45434999465942383, top2%=0.6756249666213989, top3%=0.7945249676704407, top4%=0.8724499940872192, top5%=0.9230499863624573, loss=0.04613819608092308, time=319.62613224983215s
Train epoch 68: top1%=0.45604997873306274, top2%=0.6753749847412109, top3%=0.7970749735832214, top4%=0.8738999962806702, top5%=0.9231999516487122, loss=0.0459998323097825, time=319.74705934524536s
Train epoch 69: top1%=0.45662498474121094, top2%=0.6782999634742737, top3%=0.7979999780654907, top4%=0.8730749487876892, top5%=0.9228499531745911, loss=0.04588499755859375, time=320.1509099006653s
Train epoch 70: top1%=0.4578000009059906, top2%=0.6773999929428101, top3%=0.7999999523162842, top4%=0.8749249577522278, top5%=0.9236249923706055, loss=0.04576314148902893, time=320.29335737228394s
Train epoch 71: top1%=0.4601749777793884, top2%=0.6800999641418457, top3%=0.7978249788284302, top4%=0.874174952507019, top5%=0.924049973487854, loss=0.045640944604575635, time=319.89280438423157s
Train epoch 72: top1%=0.461249977350235, top2%=0.6800249814987183, top3%=0.7992500066757202, top4%=0.8754749894142151, top5%=0.924049973487854, loss=0.04553123995363712, time=319.6853482723236s
Train epoch 73: top1%=0.46504998207092285, top2%=0.6832249760627747, top3%=0.8023749589920044, top4%=0.8751749992370605, top5%=0.9249249696731567, loss=0.04537365334331989, time=320.07364106178284s
Train epoch 74: top1%=0.4694499969482422, top2%=0.6875749826431274, top3%=0.8040249943733215, top4%=0.8772000074386597, top5%=0.9261999726295471, loss=0.045157201713323596, time=319.77910709381104s
Train epoch 75: top1%=0.4672499895095825, top2%=0.6870250105857849, top3%=0.8034499883651733, top4%=0.8779749870300293, top5%=0.9260499477386475, loss=0.044979551714658735, time=319.9055781364441s
Train epoch 76: top1%=0.4703750014305115, top2%=0.6889500021934509, top3%=0.804349958896637, top4%=0.8783249855041504, top5%=0.9273749589920044, loss=0.044952480840682985, time=319.72250151634216s
Train epoch 77: top1%=0.47077497839927673, top2%=0.6919499635696411, top3%=0.8063749670982361, top4%=0.8794499635696411, top5%=0.9271499514579773, loss=0.044793309013545515, time=320.40934014320374s
Train epoch 78: top1%=0.4713499844074249, top2%=0.6903249621391296, top3%=0.809624969959259, top4%=0.8804999589920044, top5%=0.9289499521255493, loss=0.04464769954532385, time=320.4311077594757s
Train epoch 79: top1%=0.4779999852180481, top2%=0.6922249794006348, top3%=0.809749960899353, top4%=0.882099986076355, top5%=0.9297749996185303, loss=0.044474752317368985, time=319.6626958847046s
Train epoch 80: top1%=0.47589999437332153, top2%=0.6942999958992004, top3%=0.8108749985694885, top4%=0.8837249875068665, top5%=0.9296249747276306, loss=0.04448892085254192, time=319.60952591896057s
Train epoch 81: top1%=0.4763749837875366, top2%=0.6949499845504761, top3%=0.8124499917030334, top4%=0.8844499588012695, top5%=0.9304249882698059, loss=0.044321991996467115, time=318.8940074443817s
Train epoch 82: top1%=0.48102498054504395, top2%=0.6962999701499939, top3%=0.8133249878883362, top4%=0.8852999806404114, top5%=0.9299249649047852, loss=0.0441759295091033, time=318.4180655479431s
Train epoch 83: top1%=0.48227497935295105, top2%=0.6972500085830688, top3%=0.8145250082015991, top4%=0.8853999972343445, top5%=0.930899977684021, loss=0.04406447838693857, time=318.9244029521942s
Train epoch 84: top1%=0.4821249842643738, top2%=0.701949954032898, top3%=0.8156249523162842, top4%=0.8849499821662903, top5%=0.9302999973297119, loss=0.04394232977032662, time=319.54069352149963s
Train epoch 85: top1%=0.48567497730255127, top2%=0.7008749842643738, top3%=0.8143249750137329, top4%=0.8865499496459961, top5%=0.932449996471405, loss=0.043891033641994, time=319.61457920074463s
Train epoch 86: top1%=0.48457497358322144, top2%=0.6997500061988831, top3%=0.8142749667167664, top4%=0.885699987411499, top5%=0.9331499934196472, loss=0.043746742790937425, time=319.1978340148926s
Train epoch 87: top1%=0.486175000667572, top2%=0.7018499970436096, top3%=0.8182500004768372, top4%=0.888824999332428, top5%=0.9335249662399292, loss=0.04369689064919949, time=319.3482801914215s
Train epoch 88: top1%=0.4857499897480011, top2%=0.7051999568939209, top3%=0.8181249499320984, top4%=0.8889749646186829, top5%=0.93402498960495, loss=0.043504446583986285, time=319.6443555355072s
Train epoch 89: top1%=0.48544999957084656, top2%=0.7031499743461609, top3%=0.8170749545097351, top4%=0.8886249661445618, top5%=0.9336249828338623, loss=0.04352536682784557, time=319.5643608570099s
Train epoch 90: top1%=0.4895249903202057, top2%=0.705049991607666, top3%=0.817924976348877, top4%=0.8899749517440796, top5%=0.9347999691963196, loss=0.04333251067698002, time=319.2279739379883s
Train epoch 91: top1%=0.4921499788761139, top2%=0.708424985408783, top3%=0.8207249641418457, top4%=0.8903749585151672, top5%=0.9350999593734741, loss=0.04317268912047148, time=318.92848920822144s
Train epoch 92: top1%=0.4940999746322632, top2%=0.7090749740600586, top3%=0.8214249610900879, top4%=0.8917999863624573, top5%=0.9350249767303467, loss=0.0431452186062932, time=318.583703994751s
Train epoch 93: top1%=0.49574998021125793, top2%=0.7087999582290649, top3%=0.8202999830245972, top4%=0.8900249600410461, top5%=0.9341999888420105, loss=0.04303464179933071, time=318.80495738983154s
Train epoch 94: top1%=0.49334999918937683, top2%=0.7089250087738037, top3%=0.8238749504089355, top4%=0.8916499614715576, top5%=0.9352999925613403, loss=0.042940711076557635, time=319.1377332210541s
Train epoch 95: top1%=0.4987249970436096, top2%=0.7115249633789062, top3%=0.8229999542236328, top4%=0.8919999599456787, top5%=0.9354749917984009, loss=0.04281449879705906, time=319.32067489624023s
Train epoch 96: top1%=0.49632498621940613, top2%=0.7114250063896179, top3%=0.8222249746322632, top4%=0.8932499885559082, top5%=0.9366499781608582, loss=0.042733245557546616, time=319.7178535461426s
Train epoch 97: top1%=0.5006999969482422, top2%=0.7155999541282654, top3%=0.8256499767303467, top4%=0.8939749598503113, top5%=0.936549961566925, loss=0.04254182637631893, time=318.70021963119507s
Train epoch 98: top1%=0.5008499622344971, top2%=0.7148500084877014, top3%=0.8255249857902527, top4%=0.8933999538421631, top5%=0.9369999766349792, loss=0.04260012585967779, time=318.6956627368927s
Train epoch 99: top1%=0.5004000067710876, top2%=0.7186499834060669, top3%=0.8293499946594238, top4%=0.8958999514579773, top5%=0.9365999698638916, loss=0.04232357570379972, time=318.54877376556396s
Train epoch 100: top1%=0.5023499727249146, top2%=0.7158249616622925, top3%=0.8287749886512756, top4%=0.897475004196167, top5%=0.9393499493598938, loss=0.042334234666824344, time=318.1680066585541s
Train epoch 101: top1%=0.5048999786376953, top2%=0.7203499674797058, top3%=0.8292999863624573, top4%=0.896399974822998, top5%=0.9387249946594238, loss=0.04218562045395374, time=318.13501238822937s
Train epoch 102: top1%=0.501924991607666, top2%=0.71875, top3%=0.8296499848365784, top4%=0.8982499837875366, top5%=0.9401499629020691, loss=0.042122784595191476, time=318.5023455619812s
Train epoch 103: top1%=0.5061749815940857, top2%=0.7189249992370605, top3%=0.8300749659538269, top4%=0.8966749906539917, top5%=0.9390499591827393, loss=0.04195273427814245, time=319.1206636428833s
Train epoch 104: top1%=0.5081250071525574, top2%=0.7257499694824219, top3%=0.8335250020027161, top4%=0.8984499573707581, top5%=0.9391749501228333, loss=0.04187600429207087, time=319.06888151168823s
Train epoch 105: top1%=0.506725013256073, top2%=0.7231749892234802, top3%=0.833299994468689, top4%=0.8984999656677246, top5%=0.9392499923706055, loss=0.04186474126130343, time=319.3915195465088s
Train epoch 106: top1%=0.5095250010490417, top2%=0.7231499552726746, top3%=0.8330249786376953, top4%=0.8994749784469604, top5%=0.9408499598503113, loss=0.04176927883177996, time=319.3461833000183s
Train epoch 107: top1%=0.5094000101089478, top2%=0.7261250019073486, top3%=0.833424985408783, top4%=0.901075005531311, top5%=0.941349983215332, loss=0.041577803981304166, time=319.36811566352844s
Train epoch 108: top1%=0.5121250152587891, top2%=0.7255249619483948, top3%=0.8349999785423279, top4%=0.9020999670028687, top5%=0.9427250027656555, loss=0.0414859895452857, time=319.4736547470093s
Train epoch 109: top1%=0.5153250098228455, top2%=0.7275499701499939, top3%=0.8379999995231628, top4%=0.9024249911308289, top5%=0.9435749650001526, loss=0.041343263149261476, time=319.075487613678s
Train epoch 110: top1%=0.5170999765396118, top2%=0.7295249700546265, top3%=0.8364749550819397, top4%=0.9019500017166138, top5%=0.9426249861717224, loss=0.04119698808193207, time=318.83434796333313s
Train epoch 111: top1%=0.5139999985694885, top2%=0.729699969291687, top3%=0.8383499979972839, top4%=0.9032250046730042, top5%=0.9435749650001526, loss=0.04120022394657135, time=318.71074080467224s
Train epoch 112: top1%=0.5169999599456787, top2%=0.7299999594688416, top3%=0.8389250040054321, top4%=0.9032250046730042, top5%=0.9434999823570251, loss=0.04102559988051653, time=319.16954231262207s
Train epoch 113: top1%=0.5196499824523926, top2%=0.7317000031471252, top3%=0.8391249775886536, top4%=0.9031999707221985, top5%=0.9452250003814697, loss=0.04085784285217524, time=319.11734795570374s
Train epoch 114: top1%=0.5167250037193298, top2%=0.7321999669075012, top3%=0.8426499962806702, top4%=0.9061499834060669, top5%=0.9449499845504761, loss=0.04093803360164165, time=318.77370262145996s
Train epoch 115: top1%=0.5207749605178833, top2%=0.7353499531745911, top3%=0.8421750068664551, top4%=0.9045249819755554, top5%=0.9453749656677246, loss=0.04071257847994566, time=318.4615750312805s
Train epoch 116: top1%=0.5208249688148499, top2%=0.7365249991416931, top3%=0.8420999646186829, top4%=0.9056999683380127, top5%=0.9440249800682068, loss=0.04065094202756882, time=318.80615615844727s
Train epoch 117: top1%=0.5234000086784363, top2%=0.7356999516487122, top3%=0.8438000082969666, top4%=0.9059999585151672, top5%=0.9469749927520752, loss=0.04051349290013313, time=318.84556341171265s
Train epoch 118: top1%=0.527649998664856, top2%=0.7391749620437622, top3%=0.842924952507019, top4%=0.9073999524116516, top5%=0.9461249709129333, loss=0.04025505923777819, time=318.9493844509125s
Train epoch 119: top1%=0.5264750123023987, top2%=0.7395249605178833, top3%=0.845674991607666, top4%=0.9078750014305115, top5%=0.9478249549865723, loss=0.04021257975846529, time=318.8495318889618s
Train epoch 120: top1%=0.5265499949455261, top2%=0.7403749823570251, top3%=0.846174955368042, top4%=0.9074749946594238, top5%=0.9469999670982361, loss=0.04008809472620487, time=318.5904519557953s
Train epoch 121: top1%=0.5300499796867371, top2%=0.7403249740600586, top3%=0.8466500043869019, top4%=0.9094499945640564, top5%=0.9490249752998352, loss=0.040034660242497924, time=318.81271624565125s
Train epoch 122: top1%=0.5317749977111816, top2%=0.7439249753952026, top3%=0.8489499688148499, top4%=0.9098749756813049, top5%=0.9480249881744385, loss=0.03988169841617346, time=318.9785475730896s
Train epoch 123: top1%=0.5299249887466431, top2%=0.7426999807357788, top3%=0.8468499779701233, top4%=0.9115999937057495, top5%=0.9484999775886536, loss=0.03979748935699463, time=318.5220181941986s
Train epoch 124: top1%=0.5321999788284302, top2%=0.7441499829292297, top3%=0.847724974155426, top4%=0.9107750058174133, top5%=0.9494999647140503, loss=0.039720866304636004, time=319.24994349479675s
Train epoch 125: top1%=0.5355749726295471, top2%=0.744825005531311, top3%=0.8507750034332275, top4%=0.9125249981880188, top5%=0.9494499564170837, loss=0.03956582435965538, time=318.42379093170166s
Train epoch 126: top1%=0.5334749817848206, top2%=0.7474249601364136, top3%=0.8511499762535095, top4%=0.9130249619483948, top5%=0.9508499503135681, loss=0.03943723225593567, time=318.49411153793335s
Train epoch 127: top1%=0.5395500063896179, top2%=0.7495250105857849, top3%=0.8539249897003174, top4%=0.9143749475479126, top5%=0.9501999616622925, loss=0.03927432490736246, time=318.5446364879608s
Train epoch 128: top1%=0.538474977016449, top2%=0.7491999864578247, top3%=0.8532750010490417, top4%=0.9134999513626099, top5%=0.9509499669075012, loss=0.03913434167355299, time=318.9472806453705s
Train epoch 129: top1%=0.5411999821662903, top2%=0.7498499751091003, top3%=0.850974977016449, top4%=0.9149749875068665, top5%=0.9516249895095825, loss=0.03907669107168913, time=318.43441367149353s
Train epoch 130: top1%=0.5394499897956848, top2%=0.7495499849319458, top3%=0.8537249565124512, top4%=0.9146749973297119, top5%=0.9501000046730042, loss=0.038963613042235376, time=318.9887399673462s
Train epoch 131: top1%=0.5434499979019165, top2%=0.7543999552726746, top3%=0.8556999564170837, top4%=0.9154499769210815, top5%=0.9519249796867371, loss=0.0388226719841361, time=318.839825630188s
Train epoch 132: top1%=0.5465999841690063, top2%=0.7568999528884888, top3%=0.8588749766349792, top4%=0.9174249768257141, top5%=0.9535499811172485, loss=0.03866078985631466, time=318.54232716560364s
Train epoch 133: top1%=0.5469499826431274, top2%=0.7565499544143677, top3%=0.8574499487876892, top4%=0.9189249873161316, top5%=0.9542749524116516, loss=0.03846878905147314, time=319.01424264907837s
Train epoch 134: top1%=0.5475000143051147, top2%=0.7574250102043152, top3%=0.8585749864578247, top4%=0.9190749526023865, top5%=0.9542499780654907, loss=0.038405543322861196, time=318.4098279476166s
Train epoch 135: top1%=0.5497499704360962, top2%=0.7593249678611755, top3%=0.8597750067710876, top4%=0.9180999994277954, top5%=0.9543499946594238, loss=0.0381971105620265, time=318.72059655189514s
Train epoch 136: top1%=0.550000011920929, top2%=0.7612249851226807, top3%=0.8597249984741211, top4%=0.9212999939918518, top5%=0.9548749923706055, loss=0.03819330752342939, time=318.66710567474365s
Train epoch 137: top1%=0.552899956703186, top2%=0.7634499669075012, top3%=0.8633749485015869, top4%=0.9200249910354614, top5%=0.9552249908447266, loss=0.03789380607604981, time=319.26033091545105s
Train epoch 138: top1%=0.553725004196167, top2%=0.7637499570846558, top3%=0.8652249574661255, top4%=0.9225749969482422, top5%=0.9565249681472778, loss=0.037753924843668935, time=319.25240898132324s
Train epoch 139: top1%=0.5552999973297119, top2%=0.763700008392334, top3%=0.8652249574661255, top4%=0.9222999811172485, top5%=0.9574249982833862, loss=0.0377416472658515, time=318.73534393310547s
Train epoch 140: top1%=0.5573999881744385, top2%=0.765500009059906, top3%=0.8661999702453613, top4%=0.9250999689102173, top5%=0.9578499794006348, loss=0.037540048107504845, time=318.5054044723511s
Train epoch 141: top1%=0.5598999857902527, top2%=0.7676999568939209, top3%=0.8688749670982361, top4%=0.9229499697685242, top5%=0.9573749899864197, loss=0.03737605897635222, time=318.55817103385925s
Train epoch 142: top1%=0.5608749985694885, top2%=0.7713499665260315, top3%=0.8703749775886536, top4%=0.924174964427948, top5%=0.9577499628067017, loss=0.037268038062751294, time=318.72206568717957s
Train epoch 143: top1%=0.5632500052452087, top2%=0.7715499997138977, top3%=0.8686749935150146, top4%=0.925125002861023, top5%=0.9582499861717224, loss=0.0370688143864274, time=318.5610451698303s
Train epoch 144: top1%=0.5648750066757202, top2%=0.7725499868392944, top3%=0.8696249723434448, top4%=0.9249500036239624, top5%=0.9587499499320984, loss=0.036934305749833585, time=318.7398781776428s
Train epoch 145: top1%=0.5652250051498413, top2%=0.7743499875068665, top3%=0.871874988079071, top4%=0.9271249771118164, top5%=0.9601249694824219, loss=0.03675352491885424, time=318.96994519233704s
