Train epoch 1: top1%=0.1034233346581459, top2%=0.19229666888713837, top3%=0.2865866720676422, top4%=0.3888733386993408, top5%=0.493369996547699, loss=0.009404556250572205, time=167.9084825515747s
Train epoch 19: top1%=0.43227332830429077, top2%=0.6182500123977661, top3%=0.7315666675567627, top4%=0.8088333606719971, top5%=0.8632633090019226, loss=0.0055193919630845386, time=206.68024849891663s
Train epoch 20: top1%=0.4470333456993103, top2%=0.6341599822044373, top3%=0.7447433471679688, top4%=0.819516658782959, top5%=0.8718400001525879, loss=0.005470124515295029, time=206.27398371696472s
Train epoch 21: top1%=0.4507899880409241, top2%=0.643506646156311, top3%=0.7546833157539368, top4%=0.8287166357040405, top5%=0.8797433376312256, loss=0.005502379270195961, time=206.3108615875244s
Train epoch 22: top1%=0.460723340511322, top2%=0.649429976940155, top3%=0.7590399980545044, top4%=0.8311766386032104, top5%=0.8818966746330261, loss=0.005436454493999481, time=206.5846438407898s
Train epoch 23: top1%=0.4457266628742218, top2%=0.635890007019043, top3%=0.7464166879653931, top4%=0.8216233253479004, top5%=0.8738999962806702, loss=0.005397948749462763, time=206.42540550231934s
Train epoch 24: top1%=0.43857666850090027, top2%=0.6261799931526184, top3%=0.7375699877738953, top4%=0.813593327999115, top5%=0.8662899732589722, loss=0.005333138087789218, time=205.956068277359s
Train epoch 25: top1%=0.433706670999527, top2%=0.624210000038147, top3%=0.7367333173751831, top4%=0.8144599795341492, top5%=0.8672800064086914, loss=0.00534583604256312, time=206.56801915168762s
Train epoch 26: top1%=0.455353319644928, top2%=0.650189995765686, top3%=0.7611866593360901, top4%=0.8355733156204224, top5%=0.8857433199882507, loss=0.0053647504786650336, time=206.76137399673462s
Train epoch 27: top1%=0.44121667742729187, top2%=0.6362699866294861, top3%=0.7504666447639465, top4%=0.8278599977493286, top5%=0.8803200125694275, loss=0.005338514349460602, time=205.9581015110016s
Train epoch 28: top1%=0.4468800127506256, top2%=0.6432766914367676, top3%=0.7552366852760315, top4%=0.8299033045768738, top5%=0.8815666437149048, loss=0.005305962977806727, time=206.6733717918396s
Train epoch 29: top1%=0.44205665588378906, top2%=0.6425933241844177, top3%=0.7568233609199524, top4%=0.8327400088310242, top5%=0.8832066655158997, loss=0.005313250967264175, time=206.76611042022705s
Train epoch 30: top1%=0.44197332859039307, top2%=0.6395066380500793, top3%=0.752353310585022, top4%=0.8277400135993958, top5%=0.8789366483688354, loss=0.00528400627831618, time=206.26254558563232s
Train epoch 31: top1%=0.4637366533279419, top2%=0.6610766649246216, top3%=0.7725566625595093, top4%=0.8447133302688599, top5%=0.8936399817466736, loss=0.005284639266729355, time=206.20283460617065s
Train epoch 32: top1%=0.4471299946308136, top2%=0.6488199830055237, top3%=0.7634133100509644, top4%=0.8389866352081299, top5%=0.8893833160400391, loss=0.005335600167314211, time=207.09357333183289s
Train epoch 33: top1%=0.46097332239151, top2%=0.6539400219917297, top3%=0.764519989490509, top4%=0.8374733328819275, top5%=0.886543333530426, loss=0.005231596409082413, time=206.75383687019348s
Train epoch 34: top1%=0.4637366533279419, top2%=0.6559799909591675, top3%=0.7651000022888184, top4%=0.8366533517837524, top5%=0.8848299980163574, loss=0.005225835206309954, time=206.49155831336975s
Train epoch 35: top1%=0.46476665139198303, top2%=0.6611966490745544, top3%=0.7720566391944885, top4%=0.843363344669342, top5%=0.8918799757957458, loss=0.005257838464975357, time=206.65889716148376s
Train epoch 36: top1%=0.4452899992465973, top2%=0.6423666477203369, top3%=0.7540000081062317, top4%=0.8292966485023499, top5%=0.8805000185966492, loss=0.005200831388433774, time=206.19193124771118s
Train epoch 37: top1%=0.4527033269405365, top2%=0.656470000743866, top3%=0.7709266543388367, top4%=0.844706654548645, top5%=0.8933500051498413, loss=0.005243945043683052, time=206.79637384414673s
Train epoch 38: top1%=0.46634334325790405, top2%=0.664680004119873, top3%=0.7738966941833496, top4%=0.8458166718482971, top5%=0.8939766883850098, loss=0.005217645757595698, time=206.81572079658508s
Train epoch 39: top1%=0.4555000066757202, top2%=0.6610100269317627, top3%=0.7720566391944885, top4%=0.8460500240325928, top5%=0.8948233127593994, loss=0.005243115031719208, time=206.4948341846466s
Train epoch 40: top1%=0.4478433430194855, top2%=0.6478233337402344, top3%=0.7607466578483582, top4%=0.8349599838256836, top5%=0.8850033283233643, loss=0.005208707913756371, time=206.15192222595215s
Train epoch 41: top1%=0.4538266658782959, top2%=0.653303325176239, top3%=0.7640633583068848, top4%=0.8371566534042358, top5%=0.885586678981781, loss=0.005165526567498843, time=206.55034470558167s
Train epoch 42: top1%=0.43933331966400146, top2%=0.6443700194358826, top3%=0.7585033178329468, top4%=0.8352633118629456, top5%=0.8859433531761169, loss=0.005205226368904114, time=206.6913754940033s
Train epoch 43: top1%=0.45898333191871643, top2%=0.6604533195495605, top3%=0.7715133428573608, top4%=0.8440433144569397, top5%=0.8917666673660278, loss=0.005196864513953527, time=206.16921997070312s
Train epoch 44: top1%=0.4627666771411896, top2%=0.6633366942405701, top3%=0.7738800048828125, top4%=0.8451166749000549, top5%=0.8929833173751831, loss=0.0051608225268125535, time=206.47047019004822s
Train epoch 45: top1%=0.4544700086116791, top2%=0.6594600081443787, top3%=0.771256685256958, top4%=0.8435233235359192, top5%=0.8916966915130615, loss=0.00518371820350488, time=206.39372158050537s
Train epoch 46: top1%=0.45221999287605286, top2%=0.6586966514587402, top3%=0.7725533246994019, top4%=0.8466299772262573, top5%=0.8948566913604736, loss=0.005162380216916402, time=206.40151166915894s
Train epoch 47: top1%=0.47227999567985535, top2%=0.6699699759483337, top3%=0.7770366668701172, top4%=0.8479666709899902, top5%=0.8943666815757751, loss=0.005126572410662969, time=206.60713696479797s
Train epoch 48: top1%=0.46147334575653076, top2%=0.6607166528701782, top3%=0.7702733278274536, top4%=0.8422766923904419, top5%=0.8900333046913147, loss=0.005112909021576246, time=206.06868362426758s
Train epoch 49: top1%=0.45284998416900635, top2%=0.6569700241088867, top3%=0.7690266370773315, top4%=0.841593325138092, top5%=0.8896200060844421, loss=0.005146873290340106, time=206.37606859207153s
Train epoch 50: top1%=0.45899665355682373, top2%=0.6621166467666626, top3%=0.7743533253669739, top4%=0.8462899923324585, top5%=0.8937066793441772, loss=0.005144285657207171, time=206.13339638710022s
Train epoch 51: top1%=0.4663033187389374, top2%=0.6688766479492188, top3%=0.7797600030899048, top4%=0.8514266610145569, top5%=0.897653341293335, loss=0.005147898291150729, time=206.73672437667847s
Train epoch 52: top1%=0.43892332911491394, top2%=0.6420566439628601, top3%=0.7570499777793884, top4%=0.8328566551208496, top5%=0.8838933110237122, loss=0.005120121731758118, time=206.4128794670105s
Train epoch 53: top1%=0.44933000206947327, top2%=0.6569499969482422, top3%=0.7701900005340576, top4%=0.8433066606521606, top5%=0.8919500112533569, loss=0.005144201198021571, time=206.07606983184814s
Train epoch 54: top1%=0.4669833183288574, top2%=0.6667733192443848, top3%=0.7768366932868958, top4%=0.8488733172416687, top5%=0.8951333165168762, loss=0.00508466865738233, time=206.51589846611023s
Train epoch 55: top1%=0.45328667759895325, top2%=0.6555200219154358, top3%=0.7665799856185913, top4%=0.8395866751670837, top5%=0.8885166645050049, loss=0.005090224587917328, time=206.2070755958557s
Train epoch 56: top1%=0.4567866623401642, top2%=0.6585766673088074, top3%=0.7700633406639099, top4%=0.8426366448402405, top5%=0.890113353729248, loss=0.005104719093243281, time=206.66294240951538s
Train epoch 57: top1%=0.47169333696365356, top2%=0.6752366423606873, top3%=0.7858499884605408, top4%=0.8544766902923584, top5%=0.8999599814414978, loss=0.005121079283157985, time=206.0151605606079s
Train epoch 58: top1%=0.4543166756629944, top2%=0.6609233021736145, top3%=0.7740466594696045, top4%=0.8468700051307678, top5%=0.8948933482170105, loss=0.005121997592846553, time=206.19920420646667s
Train epoch 59: top1%=0.46739667654037476, top2%=0.6696833372116089, top3%=0.7793533205986023, top4%=0.8511133193969727, top5%=0.8973399996757507, loss=0.0050826391780376436, time=206.22130298614502s
Train epoch 60: top1%=0.45903000235557556, top2%=0.6697933077812195, top3%=0.7824100255966187, top4%=0.8538633584976196, top5%=0.9009733200073242, loss=0.005148029217123986, time=203.4760503768921s
Train epoch 61: top1%=0.46339333057403564, top2%=0.6711499691009521, top3%=0.7827333211898804, top4%=0.853036642074585, top5%=0.8987699747085571, loss=0.005115554588039716, time=202.26345682144165s
Train epoch 62: top1%=0.4683600068092346, top2%=0.6703133583068848, top3%=0.7808533310890198, top4%=0.8524233102798462, top5%=0.8978533148765564, loss=0.0050860209002097445, time=187.87172269821167s
Train epoch 63: top1%=0.45546332001686096, top2%=0.6630266904830933, top3%=0.7761766910552979, top4%=0.8486533164978027, top5%=0.895633339881897, loss=0.005094555232127508, time=180.0655300617218s
Train epoch 64: top1%=0.4528566598892212, top2%=0.6590233445167542, top3%=0.7711266875267029, top4%=0.8445733189582825, top5%=0.8920300006866455, loss=0.005069632577101389, time=180.66805362701416s
Train epoch 65: top1%=0.4599500000476837, top2%=0.6630066633224487, top3%=0.7758466601371765, top4%=0.8482266664505005, top5%=0.8948400020599365, loss=0.00507616018195947, time=180.666246175766s
Train epoch 66: top1%=0.4561466574668884, top2%=0.6618599891662598, top3%=0.7736799716949463, top4%=0.8456266522407532, top5%=0.8932099938392639, loss=0.005061162155469258, time=180.4456605911255s
Train epoch 67: top1%=0.4683166742324829, top2%=0.6729499697685242, top3%=0.781956672668457, top4%=0.852346658706665, top5%=0.8980966806411743, loss=0.005075038210948308, time=180.41310930252075s
Train epoch 68: top1%=0.4673500061035156, top2%=0.6723266839981079, top3%=0.7828699946403503, top4%=0.8534233570098877, top5%=0.8990933299064636, loss=0.005065938451488812, time=180.44339513778687s
Train epoch 69: top1%=0.4654366672039032, top2%=0.6730066537857056, top3%=0.7847899794578552, top4%=0.8552600145339966, top5%=0.9006733298301697, loss=0.0051041466037432355, time=180.49385690689087s
Train epoch 70: top1%=0.46113666892051697, top2%=0.6668699979782104, top3%=0.7790200114250183, top4%=0.8503999710083008, top5%=0.8971633315086365, loss=0.005059848651687304, time=180.2603883743286s
Train epoch 71: top1%=0.4570299983024597, top2%=0.6699699759483337, top3%=0.7832499742507935, top4%=0.8546066880226135, top5%=0.9004866480827332, loss=0.005097292899688085, time=180.48109602928162s
Train epoch 72: top1%=0.4592466652393341, top2%=0.6679433584213257, top3%=0.7815733551979065, top4%=0.8537899851799011, top5%=0.8998900055885315, loss=0.005082347794175148, time=180.82004046440125s
Train epoch 73: top1%=0.4482133388519287, top2%=0.658103346824646, top3%=0.7709699869155884, top4%=0.8447700142860413, top5%=0.8926900029182434, loss=0.005053030231197675, time=180.40119051933289s
Train epoch 74: top1%=0.4701566696166992, top2%=0.6759633421897888, top3%=0.7865766882896423, top4%=0.8567100167274475, top5%=0.9022133350372314, loss=0.005052228754957517, time=180.7906482219696s
Train epoch 75: top1%=0.4591633379459381, top2%=0.6666833162307739, top3%=0.7785133123397827, top4%=0.8506199717521667, top5%=0.8977699875831604, loss=0.005041527053713799, time=180.3348581790924s
Train epoch 76: top1%=0.4770300090312958, top2%=0.6826433539390564, top3%=0.7912499904632568, top4%=0.8591866493225098, top5%=0.9034833312034607, loss=0.005067139200170835, time=180.22011590003967s
Train epoch 77: top1%=0.47924333810806274, top2%=0.6831633448600769, top3%=0.7905899882316589, top4%=0.8588066697120667, top5%=0.9026966691017151, loss=0.005052975658774376, time=181.65463542938232s
Train epoch 78: top1%=0.46349000930786133, top2%=0.6687966585159302, top3%=0.780126690864563, top4%=0.8520166873931885, top5%=0.8986566662788391, loss=0.005052808760205905, time=180.65380907058716s
Train epoch 79: top1%=0.46145331859588623, top2%=0.6678400039672852, top3%=0.7784633040428162, top4%=0.8491933345794678, top5%=0.8952333331108093, loss=0.005057672158877055, time=180.8110134601593s
Train epoch 80: top1%=0.48303332924842834, top2%=0.6886366605758667, top3%=0.7954966425895691, top4%=0.8629099726676941, top5%=0.9064099788665771, loss=0.005044952766299248, time=180.0840835571289s
Train epoch 81: top1%=0.4613800048828125, top2%=0.6704233288764954, top3%=0.7820299863815308, top4%=0.8529633283615112, top5%=0.8983433246612549, loss=0.005080004512667656, time=180.20378708839417s
Train epoch 82: top1%=0.45742666721343994, top2%=0.668553352355957, top3%=0.7807133197784424, top4%=0.8513966798782349, top5%=0.8976600170135498, loss=0.005035967196822167, time=182.04859232902527s
Train epoch 83: top1%=0.47483333945274353, top2%=0.6840066909790039, top3%=0.7925766706466675, top4%=0.861603319644928, top5%=0.9059900045394897, loss=0.005061962777177493, time=181.0241665840149s
Train epoch 84: top1%=0.4746433198451996, top2%=0.6825666427612305, top3%=0.7912366390228271, top4%=0.8602133393287659, top5%=0.9043399691581726, loss=0.005033052285909652, time=180.23202276229858s
Train epoch 85: top1%=0.4486733376979828, top2%=0.6581766605377197, top3%=0.7722200155258179, top4%=0.8461700081825256, top5%=0.8938199877738953, loss=0.00502405837615331, time=181.0524878501892s
Train epoch 86: top1%=0.4630100131034851, top2%=0.6747599840164185, top3%=0.7875933051109314, top4%=0.8593566417694092, top5%=0.904533326625824, loss=0.005052248228788376, time=180.7027871608734s
Train epoch 87: top1%=0.4670933187007904, top2%=0.6747866868972778, top3%=0.7852433323860168, top4%=0.8560666441917419, top5%=0.9010633230209351, loss=0.005004020541906357, time=181.53429985046387s
Train epoch 88: top1%=0.46088001132011414, top2%=0.6716533303260803, top3%=0.7842999696731567, top4%=0.8559533357620239, top5%=0.9015399813652039, loss=0.005041499375502269, time=180.8547523021698s
Train epoch 89: top1%=0.4680599868297577, top2%=0.6754199862480164, top3%=0.786633312702179, top4%=0.8565999865531921, top5%=0.9017199873924255, loss=0.005016856676538785, time=181.26665949821472s
Train epoch 90: top1%=0.481606662273407, top2%=0.6891733407974243, top3%=0.7964100241661072, top4%=0.8643233180046082, top5%=0.9074199795722961, loss=0.005055449815591176, time=180.60509181022644s
Train epoch 91: top1%=0.4767266511917114, top2%=0.6842933297157288, top3%=0.7938466668128967, top4%=0.8624899983406067, top5%=0.9067666530609131, loss=0.005053774115244548, time=180.52150321006775s
Train epoch 92: top1%=0.4656499922275543, top2%=0.6735100150108337, top3%=0.7842533588409424, top4%=0.854366660118103, top5%=0.8997466564178467, loss=0.004998459102114041, time=180.4022216796875s
Train epoch 93: top1%=0.4478033185005188, top2%=0.6613766551017761, top3%=0.7762600183486938, top4%=0.849133312702179, top5%=0.8969266414642334, loss=0.005060158959825834, time=180.61331272125244s
Train epoch 94: top1%=0.46519333124160767, top2%=0.6794633269309998, top3%=0.7907466888427734, top4%=0.8608166575431824, top5%=0.9048466682434082, loss=0.005048159955541293, time=180.00719046592712s
Train epoch 95: top1%=0.469650000333786, top2%=0.6757466793060303, top3%=0.7862499952316284, top4%=0.8561266660690308, top5%=0.9009466767311096, loss=0.005004720273415248, time=179.99456787109375s
Train epoch 96: top1%=0.45576998591423035, top2%=0.6699366569519043, top3%=0.7838166356086731, top4%=0.8549466729164124, top5%=0.9007800221443176, loss=0.005030800529321035, time=181.20147323608398s
Train epoch 97: top1%=0.4492333233356476, top2%=0.6604666709899902, top3%=0.7748000025749207, top4%=0.8479733467102051, top5%=0.8948633074760437, loss=0.005001636411945025, time=181.18157124519348s
Train epoch 98: top1%=0.46660667657852173, top2%=0.6783900260925293, top3%=0.7881166934967041, top4%=0.8584133386611938, top5%=0.9034799933433533, loss=0.005005233479738236, time=181.40274858474731s
Train epoch 99: top1%=0.45438000559806824, top2%=0.6715599894523621, top3%=0.7863799929618835, top4%=0.8584333062171936, top5%=0.9050400257110596, loss=0.005047856078942617, time=181.27751421928406s
Train epoch 100: top1%=0.4773233234882355, top2%=0.6809566617012024, top3%=0.7898333072662354, top4%=0.85944664478302, top5%=0.9036999940872192, loss=0.004986330518722534, time=180.5296926498413s
Train epoch 101: top1%=0.462119996547699, top2%=0.6763200163841248, top3%=0.789086639881134, top4%=0.8583366870880127, top5%=0.9035699963569641, loss=0.005022178671360016, time=181.32008814811707s
Train epoch 102: top1%=0.4614099860191345, top2%=0.6718500256538391, top3%=0.7842866778373718, top4%=0.8550166487693787, top5%=0.9006133079528809, loss=0.0050127095939715705, time=180.8966679573059s
Train epoch 103: top1%=0.47082000970840454, top2%=0.680899977684021, top3%=0.7906566858291626, top4%=0.8603666424751282, top5%=0.9050433039665222, loss=0.005003698268930117, time=181.0209183692932s
Train epoch 104: top1%=0.4751633405685425, top2%=0.68791663646698, top3%=0.8003600239753723, top4%=0.8697966933250427, top5%=0.9132866859436035, loss=0.0050497173045078916, time=180.5628695487976s
Train epoch 105: top1%=0.459879994392395, top2%=0.67399001121521, top3%=0.7871766686439514, top4%=0.8577066659927368, top5%=0.9032033085823059, loss=0.0050290012443065645, time=180.16764760017395s
Train epoch 106: top1%=0.4706566631793976, top2%=0.6801833510398865, top3%=0.7916866540908813, top4%=0.8610100150108337, top5%=0.9054800271987915, loss=0.005000677298108737, time=181.22028398513794s
Train epoch 107: top1%=0.46913665533065796, top2%=0.676936686038971, top3%=0.7869899868965149, top4%=0.8570266366004944, top5%=0.901336669921875, loss=0.00495892539481322, time=180.74505829811096s
Train epoch 108: top1%=0.47629666328430176, top2%=0.6895166635513306, top3%=0.800403356552124, top4%=0.8686000108718872, top5%=0.9113966822624207, loss=0.0050493464040756225, time=180.57489228248596s
Train epoch 109: top1%=0.4672633409500122, top2%=0.680193305015564, top3%=0.7903000116348267, top4%=0.8598233461380005, top5%=0.9039700031280518, loss=0.005016709568699201, time=181.41910910606384s
Train epoch 110: top1%=0.46696001291275024, top2%=0.6818000078201294, top3%=0.7927533388137817, top4%=0.8621033430099487, top5%=0.906166672706604, loss=0.005009064706166585, time=180.17078828811646s
Train epoch 111: top1%=0.4564666748046875, top2%=0.6679666638374329, top3%=0.7797666788101196, top4%=0.8513833284378052, top5%=0.8970133066177368, loss=0.005006492691636086, time=180.3119351863861s
Train epoch 112: top1%=0.4636000096797943, top2%=0.6753000020980835, top3%=0.7870399951934814, top4%=0.8574600219726562, top5%=0.9017866849899292, loss=0.00500415760020415, time=180.39917945861816s
Train epoch 113: top1%=0.47150665521621704, top2%=0.6839633584022522, top3%=0.7946066856384277, top4%=0.8636033535003662, top5%=0.9079333543777466, loss=0.005013125924070676, time=181.0015048980713s
Train epoch 114: top1%=0.4684999883174896, top2%=0.6760766506195068, top3%=0.7857333421707153, top4%=0.8560299873352051, top5%=0.9014966487884521, loss=0.00496266266087691, time=180.05124735832214s
Train epoch 115: top1%=0.4669266641139984, top2%=0.6717533469200134, top3%=0.7821400165557861, top4%=0.8525933027267456, top5%=0.8982033133506775, loss=0.004941540742317835, time=181.4476990699768s
Train epoch 116: top1%=0.48241665959358215, top2%=0.6925866603851318, top3%=0.8002399802207947, top4%=0.868096649646759, top5%=0.9108566641807556, loss=0.004974074038267135, time=181.11967396736145s
Train epoch 117: top1%=0.4701366722583771, top2%=0.6791499853134155, top3%=0.7892799973487854, top4%=0.8580133318901062, top5%=0.9026866555213928, loss=0.0049792720542351405, time=180.9120900630951s
Train epoch 118: top1%=0.47306665778160095, top2%=0.6827733516693115, top3%=0.7919300198554993, top4%=0.861406683921814, top5%=0.9049766659736633, loss=0.005001141070524851, time=181.2575922012329s
Train epoch 119: top1%=0.4540966749191284, top2%=0.6709466576576233, top3%=0.7842433452606201, top4%=0.8558200001716614, top5%=0.9010233283042908, loss=0.005013357837597529, time=180.83549857139587s
Train epoch 120: top1%=0.46794334053993225, top2%=0.6791566610336304, top3%=0.7913399934768677, top4%=0.8598766922950745, top5%=0.903743326663971, loss=0.005005521779060364, time=174.9132649898529s
Train epoch 121: top1%=0.45845332741737366, top2%=0.674103319644928, top3%=0.7879833579063416, top4%=0.8586900234222412, top5%=0.9042133092880249, loss=0.00498287242770195, time=173.44267988204956s
Train epoch 122: top1%=0.4597199857234955, top2%=0.6780133247375488, top3%=0.7901133298873901, top4%=0.8607933521270752, top5%=0.9051600098609924, loss=0.005002416790326436, time=171.7557339668274s
Train epoch 123: top1%=0.4667699933052063, top2%=0.6788766384124756, top3%=0.788403332233429, top4%=0.8582833409309387, top5%=0.9022766351699829, loss=0.004986004455089569, time=172.2057762145996s
Train epoch 124: top1%=0.47602999210357666, top2%=0.6869999766349792, top3%=0.7963600158691406, top4%=0.8647466897964478, top5%=0.9079466462135315, loss=0.005011400224566459, time=172.4904763698578s
Train epoch 125: top1%=0.47253334522247314, top2%=0.6853899955749512, top3%=0.7956733107566833, top4%=0.8646533489227295, top5%=0.908103346824646, loss=0.005009859354098638, time=172.58499431610107s
Train epoch 126: top1%=0.4742133319377899, top2%=0.6855000257492065, top3%=0.796363353729248, top4%=0.8657900094985962, top5%=0.9087133407592773, loss=0.004994822107553482, time=172.5691831111908s
Train epoch 127: top1%=0.46283334493637085, top2%=0.6775766611099243, top3%=0.7893199920654297, top4%=0.8594333529472351, top5%=0.9040200114250183, loss=0.004974476148883501, time=172.52640318870544s
Train epoch 128: top1%=0.46662667393684387, top2%=0.6786400079727173, top3%=0.7897833585739136, top4%=0.8598166704177856, top5%=0.9035000205039978, loss=0.004991069920063019, time=172.43572878837585s
Train epoch 129: top1%=0.46368667483329773, top2%=0.6800166368484497, top3%=0.7922800183296204, top4%=0.862113356590271, top5%=0.9057700037956238, loss=0.004990856585701307, time=172.28786778450012s
Train epoch 130: top1%=0.47789666056632996, top2%=0.6866099834442139, top3%=0.7950999736785889, top4%=0.8624933362007141, top5%=0.9058266878128052, loss=0.004951620154778163, time=171.89638495445251s
Train epoch 131: top1%=0.4579800069332123, top2%=0.6772599816322327, top3%=0.79066002368927, top4%=0.8599766492843628, top5%=0.9038599729537964, loss=0.005023559281627337, time=172.71828150749207s
Train epoch 132: top1%=0.4611000120639801, top2%=0.6811233162879944, top3%=0.793690025806427, top4%=0.864026665687561, top5%=0.9078033566474915, loss=0.005021008373498916, time=172.2158534526825s
Train epoch 133: top1%=0.46190333366394043, top2%=0.6755599975585938, top3%=0.7864633202552795, top4%=0.8565066456794739, top5%=0.9012866616249084, loss=0.0049696037149429325, time=172.1572346687317s
Train epoch 134: top1%=0.4577033221721649, top2%=0.6782933473587036, top3%=0.7920500040054321, top4%=0.8626700043678284, top5%=0.9071199893951416, loss=0.004989326452414195, time=172.4713807106018s
Train epoch 135: top1%=0.47893333435058594, top2%=0.6854133605957031, top3%=0.7935266494750977, top4%=0.8617500066757202, top5%=0.9052533507347107, loss=0.004956274701754252, time=171.94324445724487s
Train epoch 136: top1%=0.464003324508667, top2%=0.6770633459091187, top3%=0.7870500087738037, top4%=0.8569833040237427, top5%=0.9012066721916199, loss=0.004968517133196195, time=172.22200322151184s
Train epoch 137: top1%=0.46896666288375854, top2%=0.6798033118247986, top3%=0.7913666367530823, top4%=0.8600133061408997, top5%=0.9043733477592468, loss=0.004976505007743835, time=172.19128799438477s
Train epoch 138: top1%=0.4757133424282074, top2%=0.6881666779518127, top3%=0.7985199689865112, top4%=0.8668133020401001, top5%=0.909333348274231, loss=0.004992889845768611, time=171.61322331428528s
Train epoch 139: top1%=0.45937666296958923, top2%=0.674643337726593, top3%=0.7860666513442993, top4%=0.855970025062561, top5%=0.9008700251579285, loss=0.004964559227029482, time=172.06830954551697s
Train epoch 140: top1%=0.46864667534828186, top2%=0.6842666864395142, top3%=0.794426679611206, top4%=0.8635033369064331, top5%=0.9067699909210205, loss=0.004962782331109047, time=171.43168902397156s
Train epoch 141: top1%=0.47815999388694763, top2%=0.6899733543395996, top3%=0.7991200089454651, top4%=0.8667399883270264, top5%=0.9100899696350098, loss=0.004978646311561267, time=172.17051124572754s
Train epoch 142: top1%=0.4542933404445648, top2%=0.6691399812698364, top3%=0.7821433544158936, top4%=0.8544133305549622, top5%=0.9001166820526123, loss=0.004951663314302762, time=171.26696944236755s
Train epoch 143: top1%=0.4709300100803375, top2%=0.6842466592788696, top3%=0.7944533228874207, top4%=0.862196683883667, top5%=0.9065433144569397, loss=0.004978686101833979, time=171.97611355781555s
Train epoch 144: top1%=0.47218334674835205, top2%=0.6834233403205872, top3%=0.793749988079071, top4%=0.8621766567230225, top5%=0.9059833288192749, loss=0.004927146829366684, time=171.98145294189453s
Train epoch 145: top1%=0.47720667719841003, top2%=0.6899633407592773, top3%=0.7987366914749146, top4%=0.8666966557502747, top5%=0.9090866446495056, loss=0.004967570195794106, time=171.47635340690613s
