Train epoch 1: top1%=0.21609999239444733, top2%=0.40414997935295105, top3%=0.5464000105857849, top4%=0.6686999797821045, top5%=0.7585749626159668, loss=0.064543528470397, time=26.363078594207764s
Train epoch 27: top1%=0.38099998235702515, top2%=0.6115249991416931, top3%=0.7486749887466431, top4%=0.8385249972343445, top5%=0.8965749740600586, loss=0.05118247730433941, time=24.98547911643982s
Train epoch 28: top1%=0.38587498664855957, top2%=0.6122499704360962, top3%=0.7505249977111816, top4%=0.840624988079071, top5%=0.8986249566078186, loss=0.050999694088101385, time=24.98567032814026s
Train epoch 29: top1%=0.38932499289512634, top2%=0.6144499778747559, top3%=0.7515499591827393, top4%=0.8416749835014343, top5%=0.9003250002861023, loss=0.05082770891189575, time=25.00748038291931s
Train epoch 30: top1%=0.38987499475479126, top2%=0.6189749836921692, top3%=0.7530999779701233, top4%=0.8411499857902527, top5%=0.8994999527931213, loss=0.050748902201652527, time=25.011181592941284s
Train epoch 31: top1%=0.392549991607666, top2%=0.6205750107765198, top3%=0.7556999921798706, top4%=0.8417499661445618, top5%=0.8991749882698059, loss=0.050512598842382433, time=24.996360301971436s
Train epoch 32: top1%=0.39284998178482056, top2%=0.6204000115394592, top3%=0.7582499980926514, top4%=0.8461499810218811, top5%=0.9028249979019165, loss=0.050262129393219945, time=25.009576559066772s
Train epoch 33: top1%=0.399524986743927, top2%=0.6250999569892883, top3%=0.7603249549865723, top4%=0.8452749848365784, top5%=0.9019999504089355, loss=0.05032396323680878, time=25.004175186157227s
Train epoch 34: top1%=0.3946499824523926, top2%=0.621275007724762, top3%=0.7574999928474426, top4%=0.843874990940094, top5%=0.9016249775886536, loss=0.05039275902509689, time=24.99832510948181s
Train epoch 35: top1%=0.39945000410079956, top2%=0.6245499849319458, top3%=0.7600499987602234, top4%=0.8467749953269958, top5%=0.9035999774932861, loss=0.050079102343320844, time=24.55185604095459s
Train epoch 36: top1%=0.4008999764919281, top2%=0.6312249898910522, top3%=0.764799952507019, top4%=0.8502249717712402, top5%=0.905174970626831, loss=0.04996520461440086, time=24.34059715270996s
Train epoch 37: top1%=0.4050249755382538, top2%=0.632474958896637, top3%=0.7627999782562256, top4%=0.8489999771118164, top5%=0.9060249924659729, loss=0.04993811583817005, time=24.326231241226196s
Train epoch 38: top1%=0.4008999764919281, top2%=0.6312999725341797, top3%=0.7619999647140503, top4%=0.8468749523162842, top5%=0.9037500023841858, loss=0.04992033363878727, time=24.347378969192505s
Train epoch 39: top1%=0.4017999768257141, top2%=0.6275749802589417, top3%=0.7602999806404114, top4%=0.8462249636650085, top5%=0.9054999947547913, loss=0.04993181297779083, time=24.345137357711792s
Train epoch 40: top1%=0.4083249866962433, top2%=0.6322000026702881, top3%=0.7649499773979187, top4%=0.8488499522209167, top5%=0.9055999517440796, loss=0.04961377160847187, time=24.331313371658325s
Train epoch 41: top1%=0.40687498450279236, top2%=0.6345250010490417, top3%=0.7645750045776367, top4%=0.8499000072479248, top5%=0.9061499834060669, loss=0.049556406688690186, time=24.342630863189697s
Train epoch 42: top1%=0.4086749851703644, top2%=0.6344249844551086, top3%=0.7655249834060669, top4%=0.849399983882904, top5%=0.9042750000953674, loss=0.04956783194541931, time=24.323973417282104s
Train epoch 43: top1%=0.4069249927997589, top2%=0.636900007724762, top3%=0.7685999870300293, top4%=0.8511749505996704, top5%=0.9062249660491943, loss=0.04941366269588471, time=24.34234094619751s
Train epoch 44: top1%=0.41382497549057007, top2%=0.6381250023841858, top3%=0.7703999876976013, top4%=0.8529250025749207, top5%=0.9078499674797058, loss=0.049103339913487434, time=24.331464767456055s
Train epoch 45: top1%=0.4117249846458435, top2%=0.6394500136375427, top3%=0.7685999870300293, top4%=0.8531000018119812, top5%=0.9082499742507935, loss=0.049253423622250554, time=24.337835788726807s
Train epoch 46: top1%=0.4134500026702881, top2%=0.6387249827384949, top3%=0.7670499682426453, top4%=0.8520749807357788, top5%=0.9090749621391296, loss=0.04913115492761135, time=24.34247875213623s
Train epoch 47: top1%=0.41317498683929443, top2%=0.6365500092506409, top3%=0.7704499959945679, top4%=0.8556749820709229, top5%=0.9096249938011169, loss=0.04907506094425917, time=24.360021829605103s
Train epoch 48: top1%=0.4113999903202057, top2%=0.6375749707221985, top3%=0.7682999968528748, top4%=0.852649986743927, top5%=0.9087749719619751, loss=0.049117059817910196, time=24.354045629501343s
Train epoch 49: top1%=0.41612499952316284, top2%=0.6441749930381775, top3%=0.7720499634742737, top4%=0.8542749881744385, top5%=0.9103749990463257, loss=0.048851002237200736, time=24.34509587287903s
Train epoch 50: top1%=0.41477498412132263, top2%=0.6434000134468079, top3%=0.7719749808311462, top4%=0.8554749488830566, top5%=0.9090249538421631, loss=0.04884995931088924, time=24.34861159324646s
Train epoch 51: top1%=0.4155749976634979, top2%=0.6409499645233154, top3%=0.7731999754905701, top4%=0.8560999631881714, top5%=0.9073500037193298, loss=0.048931572270393374, time=24.329968452453613s
Train epoch 52: top1%=0.41599997878074646, top2%=0.6421999931335449, top3%=0.7730500102043152, top4%=0.854449987411499, top5%=0.908549964427948, loss=0.048780924618244174, time=24.3510160446167s
Train epoch 53: top1%=0.41772499680519104, top2%=0.6449249982833862, top3%=0.7722249627113342, top4%=0.856624960899353, top5%=0.9112249612808228, loss=0.04872210137248039, time=24.817412853240967s
Train epoch 54: top1%=0.4207249879837036, top2%=0.6459749937057495, top3%=0.7744249701499939, top4%=0.8565499782562256, top5%=0.9110749959945679, loss=0.04872578688561916, time=24.965403079986572s
Train epoch 55: top1%=0.42147499322891235, top2%=0.6483500003814697, top3%=0.7770749926567078, top4%=0.8586249947547913, top5%=0.9125249981880188, loss=0.04838067764639854, time=24.965533018112183s
Train epoch 56: top1%=0.4202999770641327, top2%=0.6474499702453613, top3%=0.7755749821662903, top4%=0.8603999614715576, top5%=0.9144749641418457, loss=0.04837328191697598, time=24.955016613006592s
Train epoch 57: top1%=0.4231500029563904, top2%=0.6480249762535095, top3%=0.776699960231781, top4%=0.8586499691009521, top5%=0.9125999808311462, loss=0.04833588864207268, time=24.964191675186157s
Train epoch 58: top1%=0.4226999878883362, top2%=0.651449978351593, top3%=0.7784000039100647, top4%=0.8609249591827393, top5%=0.9126499891281128, loss=0.04827129913270473, time=24.97205352783203s
Train epoch 59: top1%=0.4208749830722809, top2%=0.6479249596595764, top3%=0.7769249677658081, top4%=0.8587999939918518, top5%=0.9126999974250793, loss=0.04836424125134945, time=24.988293886184692s
Train epoch 60: top1%=0.4233749806880951, top2%=0.6484249830245972, top3%=0.7752499580383301, top4%=0.8572749495506287, top5%=0.9121249914169312, loss=0.04837722534537316, time=24.99347686767578s
Train epoch 61: top1%=0.42227497696876526, top2%=0.6483249664306641, top3%=0.7776749730110168, top4%=0.8603749871253967, top5%=0.913724958896637, loss=0.048361648046970365, time=24.98893642425537s
Train epoch 62: top1%=0.4223249852657318, top2%=0.6502249836921692, top3%=0.7794249653816223, top4%=0.8601250052452087, top5%=0.9125249981880188, loss=0.048237258726358416, time=24.964112520217896s
Train epoch 63: top1%=0.42397499084472656, top2%=0.6529749631881714, top3%=0.7789499759674072, top4%=0.8590749502182007, top5%=0.9122999906539917, loss=0.048169322913885114, time=24.961133003234863s
Train epoch 64: top1%=0.4289499819278717, top2%=0.6525749564170837, top3%=0.7791000008583069, top4%=0.8600999712944031, top5%=0.9131249785423279, loss=0.04807284418642521, time=24.96319842338562s
Train epoch 65: top1%=0.42842498421669006, top2%=0.6540749669075012, top3%=0.7824749946594238, top4%=0.8624500036239624, top5%=0.9144249558448792, loss=0.047939697179198264, time=24.953847408294678s
Train epoch 66: top1%=0.43002498149871826, top2%=0.6543749570846558, top3%=0.7797999978065491, top4%=0.86142498254776, top5%=0.9148249626159668, loss=0.04793363375067711, time=24.972318410873413s
Train epoch 67: top1%=0.42829999327659607, top2%=0.6549249887466431, top3%=0.7806499600410461, top4%=0.8605749607086182, top5%=0.9144999980926514, loss=0.04782018352150917, time=24.984381675720215s
Train epoch 68: top1%=0.4297749996185303, top2%=0.6563499569892883, top3%=0.7824749946594238, top4%=0.8621249794960022, top5%=0.9144749641418457, loss=0.047863476753234865, time=24.993279695510864s
Train epoch 69: top1%=0.4309749901294708, top2%=0.6576499938964844, top3%=0.7810750007629395, top4%=0.8641249537467957, top5%=0.9165499806404114, loss=0.04774727175235748, time=24.99336338043213s
Train epoch 70: top1%=0.4321499764919281, top2%=0.6581000089645386, top3%=0.7830249667167664, top4%=0.8619749546051025, top5%=0.9129999876022339, loss=0.047752819940447805, time=24.980918645858765s
Train epoch 71: top1%=0.4361249804496765, top2%=0.6586499810218811, top3%=0.7831499576568604, top4%=0.8630749583244324, top5%=0.9145749807357788, loss=0.0476466312199831, time=24.982290744781494s
Train epoch 72: top1%=0.4322749972343445, top2%=0.6575499773025513, top3%=0.7827499508857727, top4%=0.8626999855041504, top5%=0.9161499738693237, loss=0.04762826405763626, time=24.964879989624023s
Train epoch 73: top1%=0.4346749782562256, top2%=0.658674955368042, top3%=0.7828499674797058, top4%=0.8618999719619751, top5%=0.9136749505996704, loss=0.04768411035239697, time=24.96260118484497s
Train epoch 74: top1%=0.4362249970436096, top2%=0.658674955368042, top3%=0.7850499749183655, top4%=0.8636249899864197, top5%=0.9157499670982361, loss=0.04746398040801287, time=24.944876432418823s
Train epoch 75: top1%=0.43472498655319214, top2%=0.6587499976158142, top3%=0.7841249704360962, top4%=0.8637999892234802, top5%=0.9160249829292297, loss=0.04752587712854147, time=24.943227291107178s
Train epoch 76: top1%=0.4326249957084656, top2%=0.6606249809265137, top3%=0.7844749689102173, top4%=0.8640499711036682, top5%=0.9183749556541443, loss=0.047437745299935344, time=24.942888975143433s
Train epoch 77: top1%=0.4351999759674072, top2%=0.6606499552726746, top3%=0.7860499620437622, top4%=0.8635749816894531, top5%=0.9174000024795532, loss=0.04733552996069193, time=24.96198320388794s
Train epoch 78: top1%=0.4370249807834625, top2%=0.6643249988555908, top3%=0.7892000079154968, top4%=0.8679499626159668, top5%=0.919249951839447, loss=0.04716981858611107, time=24.95931315422058s
Train epoch 79: top1%=0.4357749819755554, top2%=0.6633749604225159, top3%=0.7865749597549438, top4%=0.8671249747276306, top5%=0.9188500046730042, loss=0.047303453627228736, time=24.961297750473022s
Train epoch 80: top1%=0.4378499984741211, top2%=0.6624749898910522, top3%=0.786674976348877, top4%=0.8643499612808228, top5%=0.9159999489784241, loss=0.04729449993371963, time=24.98176646232605s
Train epoch 81: top1%=0.4405999779701233, top2%=0.6640999913215637, top3%=0.7882999777793884, top4%=0.866974949836731, top5%=0.9182999730110168, loss=0.04717017633616924, time=24.93594002723694s
Train epoch 82: top1%=0.43697500228881836, top2%=0.6655499935150146, top3%=0.7867499589920044, top4%=0.864425003528595, top5%=0.9179749488830566, loss=0.0472428067356348, time=24.955517530441284s
Train epoch 83: top1%=0.4400250017642975, top2%=0.6644749641418457, top3%=0.7899749875068665, top4%=0.8688749670982361, top5%=0.9199249744415283, loss=0.04702705989480019, time=24.973309755325317s
Train epoch 84: top1%=0.44519999623298645, top2%=0.6687999963760376, top3%=0.788599967956543, top4%=0.8671499490737915, top5%=0.9177500009536743, loss=0.04691195153295994, time=24.976120710372925s
Train epoch 85: top1%=0.44232499599456787, top2%=0.6659249663352966, top3%=0.7908999919891357, top4%=0.8689000010490417, top5%=0.9174000024795532, loss=0.046992218762636186, time=24.96335530281067s
Train epoch 86: top1%=0.44394999742507935, top2%=0.6707249879837036, top3%=0.7926499843597412, top4%=0.870574951171875, top5%=0.9206249713897705, loss=0.04676445808559656, time=24.962417125701904s
Train epoch 87: top1%=0.445374995470047, top2%=0.6680249571800232, top3%=0.7929750084877014, top4%=0.868774950504303, top5%=0.9194749593734741, loss=0.0468159880399704, time=24.477946281433105s
Train epoch 88: top1%=0.44209998846054077, top2%=0.6667499542236328, top3%=0.7887749671936035, top4%=0.8676249980926514, top5%=0.9181999564170837, loss=0.04700519324243069, time=24.342839002609253s
Train epoch 89: top1%=0.44392499327659607, top2%=0.6662999987602234, top3%=0.7899249792098999, top4%=0.8696749806404114, top5%=0.9212499856948853, loss=0.046821162712574006, time=24.354854822158813s
Train epoch 90: top1%=0.44669997692108154, top2%=0.6695749759674072, top3%=0.7941749691963196, top4%=0.8694499731063843, top5%=0.9191499948501587, loss=0.0466478454887867, time=24.360519409179688s
Train epoch 91: top1%=0.45080000162124634, top2%=0.6711499691009521, top3%=0.7961499691009521, top4%=0.8711749911308289, top5%=0.9199000000953674, loss=0.04653069389462471, time=24.36384081840515s
Train epoch 92: top1%=0.4483499825000763, top2%=0.670324981212616, top3%=0.7923499941825867, top4%=0.8696749806404114, top5%=0.920324981212616, loss=0.046575436924397945, time=24.355338096618652s
Train epoch 93: top1%=0.4465999901294708, top2%=0.6717999577522278, top3%=0.7925249934196472, top4%=0.8707249760627747, top5%=0.9190499782562256, loss=0.04659784027636051, time=24.379666805267334s
Train epoch 94: top1%=0.4460499882698059, top2%=0.6725749969482422, top3%=0.7924000024795532, top4%=0.8704999685287476, top5%=0.9202249646186829, loss=0.04641747736334801, time=24.37452721595764s
Train epoch 95: top1%=0.4506250023841858, top2%=0.6751750111579895, top3%=0.7954750061035156, top4%=0.8720999956130981, top5%=0.9220249652862549, loss=0.04639541248232126, time=24.57879614830017s
Train epoch 96: top1%=0.4469499886035919, top2%=0.672249972820282, top3%=0.7924749851226807, top4%=0.8719750046730042, top5%=0.9200499653816223, loss=0.04658184722959995, time=24.960081577301025s
Train epoch 97: top1%=0.44872498512268066, top2%=0.6747499704360962, top3%=0.7960999608039856, top4%=0.8718499541282654, top5%=0.9228999614715576, loss=0.04634603242427111, time=24.915636777877808s
Train epoch 98: top1%=0.452224999666214, top2%=0.6759249567985535, top3%=0.7955999970436096, top4%=0.872374951839447, top5%=0.9232499599456787, loss=0.04627999200224876, time=24.33482074737549s
Train epoch 99: top1%=0.45092499256134033, top2%=0.6731500029563904, top3%=0.793749988079071, top4%=0.8717249631881714, top5%=0.9205249547958374, loss=0.046299700210988524, time=24.340717554092407s
Train epoch 100: top1%=0.44829997420310974, top2%=0.6730499863624573, top3%=0.7958749532699585, top4%=0.8726999759674072, top5%=0.9211999773979187, loss=0.04629330666363239, time=24.335315465927124s
Train epoch 101: top1%=0.45307499170303345, top2%=0.6735999584197998, top3%=0.7957499623298645, top4%=0.872249960899353, top5%=0.9225499629974365, loss=0.0462837582975626, time=24.357675552368164s
Train epoch 102: top1%=0.4525499939918518, top2%=0.6747750043869019, top3%=0.796875, top4%=0.8722999691963196, top5%=0.9222999811172485, loss=0.04608011703193188, time=24.33224630355835s
Train epoch 103: top1%=0.452349990606308, top2%=0.6755749583244324, top3%=0.7981999516487122, top4%=0.8752999901771545, top5%=0.9242249727249146, loss=0.04603356513679028, time=24.34170627593994s
Train epoch 104: top1%=0.4525749981403351, top2%=0.6779749989509583, top3%=0.7981999516487122, top4%=0.8737999796867371, top5%=0.9225499629974365, loss=0.04614809889048338, time=24.360417127609253s
Train epoch 105: top1%=0.45205000042915344, top2%=0.6762499809265137, top3%=0.7976499795913696, top4%=0.8736499547958374, top5%=0.9217999577522278, loss=0.04619789393246174, time=24.498704433441162s
Train epoch 106: top1%=0.4523249864578247, top2%=0.6760749816894531, top3%=0.7962249517440796, top4%=0.8729249835014343, top5%=0.9224749803543091, loss=0.04609240105599165, time=24.764795064926147s
Train epoch 107: top1%=0.45619997382164, top2%=0.6808499693870544, top3%=0.799174964427948, top4%=0.874049961566925, top5%=0.9229999780654907, loss=0.045939413580298426, time=24.35630178451538s
Train epoch 108: top1%=0.4566749930381775, top2%=0.6806249618530273, top3%=0.8003749847412109, top4%=0.8733499646186829, top5%=0.9229499697685242, loss=0.04590460326075554, time=24.361392498016357s
Train epoch 109: top1%=0.4573249816894531, top2%=0.6790249943733215, top3%=0.7991249561309814, top4%=0.8739749789237976, top5%=0.9231249690055847, loss=0.04582358648478985, time=24.3215913772583s
Train epoch 110: top1%=0.45979997515678406, top2%=0.680899977684021, top3%=0.8014249801635742, top4%=0.8742749691009521, top5%=0.9225999712944031, loss=0.04574334516823292, time=24.335325002670288s
Train epoch 111: top1%=0.45842498540878296, top2%=0.6811999678611755, top3%=0.8028249740600586, top4%=0.8772000074386597, top5%=0.9260499477386475, loss=0.04574434969872236, time=24.33633542060852s
Train epoch 112: top1%=0.45794999599456787, top2%=0.6801499724388123, top3%=0.8004999756813049, top4%=0.8764749765396118, top5%=0.924299955368042, loss=0.04573741811215878, time=24.35259175300598s
Train epoch 113: top1%=0.46027499437332153, top2%=0.6822749972343445, top3%=0.800849974155426, top4%=0.8756999969482422, top5%=0.9258749485015869, loss=0.045615181890130044, time=24.337068557739258s
Train epoch 114: top1%=0.4558749794960022, top2%=0.6816250085830688, top3%=0.8015499711036682, top4%=0.8748749494552612, top5%=0.925125002861023, loss=0.04571898832470179, time=24.325373649597168s
Train epoch 115: top1%=0.460349977016449, top2%=0.6841999888420105, top3%=0.8025749921798706, top4%=0.8763249516487122, top5%=0.9243999719619751, loss=0.04559149732887745, time=24.328500509262085s
Train epoch 116: top1%=0.46037498116493225, top2%=0.6837499737739563, top3%=0.8041749596595764, top4%=0.8770999908447266, top5%=0.9261749982833862, loss=0.045501204851269725, time=24.356754779815674s
Train epoch 117: top1%=0.46232497692108154, top2%=0.6832000017166138, top3%=0.801099956035614, top4%=0.8758499622344971, top5%=0.9246000051498413, loss=0.04546228655576706, time=24.34092688560486s
Train epoch 118: top1%=0.46299999952316284, top2%=0.6835249662399292, top3%=0.8043999671936035, top4%=0.8785249590873718, top5%=0.9247499704360962, loss=0.0454546530649066, time=24.33780336380005s
Train epoch 119: top1%=0.45819997787475586, top2%=0.6805499792098999, top3%=0.801099956035614, top4%=0.877299964427948, top5%=0.9258749485015869, loss=0.04557483034580946, time=24.339316606521606s
Train epoch 120: top1%=0.4619499742984772, top2%=0.6843249797821045, top3%=0.802524983882904, top4%=0.8781249523162842, top5%=0.926099956035614, loss=0.045402017360925674, time=24.627875328063965s
Train epoch 121: top1%=0.46422499418258667, top2%=0.6853749752044678, top3%=0.8046749830245972, top4%=0.8784999847412109, top5%=0.9273499846458435, loss=0.04526978296935558, time=24.981723070144653s
Train epoch 122: top1%=0.4655749797821045, top2%=0.6855250000953674, top3%=0.8032249808311462, top4%=0.8786249756813049, top5%=0.92597496509552, loss=0.04532735103517771, time=24.49349308013916s
Train epoch 123: top1%=0.4621749818325043, top2%=0.6841999888420105, top3%=0.8029249906539917, top4%=0.8783249855041504, top5%=0.9257499575614929, loss=0.045348019377887246, time=24.4339542388916s
Train epoch 124: top1%=0.46687498688697815, top2%=0.685699999332428, top3%=0.8047749996185303, top4%=0.881974995136261, top5%=0.9293249845504761, loss=0.045207057908177375, time=24.430023431777954s
Train epoch 125: top1%=0.4645499885082245, top2%=0.6881499886512756, top3%=0.8047749996185303, top4%=0.8765249848365784, top5%=0.9247750043869019, loss=0.04518806296139956, time=24.417337894439697s
Train epoch 126: top1%=0.46484997868537903, top2%=0.6825499534606934, top3%=0.8026750087738037, top4%=0.8765749931335449, top5%=0.9263249635696411, loss=0.04528765149116516, time=24.421413898468018s
Train epoch 127: top1%=0.46982499957084656, top2%=0.6876499652862549, top3%=0.8071999549865723, top4%=0.8802749514579773, top5%=0.9263749718666077, loss=0.04507607196420431, time=24.374383449554443s
Train epoch 128: top1%=0.46619999408721924, top2%=0.6879499554634094, top3%=0.8073499798774719, top4%=0.8812249898910522, top5%=0.9293749928474426, loss=0.045104501104354856, time=24.33674955368042s
Train epoch 129: top1%=0.4648999869823456, top2%=0.6890000104904175, top3%=0.806024968624115, top4%=0.8802749514579773, top5%=0.9278249740600586, loss=0.04497426998466253, time=24.34582495689392s
Train epoch 130: top1%=0.4691999852657318, top2%=0.6881499886512756, top3%=0.8047999739646912, top4%=0.8792999982833862, top5%=0.9276999831199646, loss=0.04516189717799425, time=24.346315145492554s
Train epoch 131: top1%=0.46822500228881836, top2%=0.6900749802589417, top3%=0.8090999722480774, top4%=0.8799999952316284, top5%=0.927649974822998, loss=0.04501445638090372, time=24.31645369529724s
Train epoch 132: top1%=0.4684999883174896, top2%=0.6869249939918518, top3%=0.8065499663352966, top4%=0.8802749514579773, top5%=0.9281499981880188, loss=0.04510384465306997, time=24.326998710632324s
Train epoch 133: top1%=0.46792498230934143, top2%=0.6869999766349792, top3%=0.8054499626159668, top4%=0.8787999749183655, top5%=0.9265999794006348, loss=0.04506216935068369, time=24.35368776321411s
Train epoch 134: top1%=0.4671249985694885, top2%=0.6893249750137329, top3%=0.8080499768257141, top4%=0.8809999823570251, top5%=0.9279249906539917, loss=0.04493571219742298, time=24.338144063949585s
Train epoch 135: top1%=0.4701499938964844, top2%=0.6900249719619751, top3%=0.8065999746322632, top4%=0.880649983882904, top5%=0.927649974822998, loss=0.044958998002111915, time=24.330233335494995s
Train epoch 136: top1%=0.4680500030517578, top2%=0.6894999742507935, top3%=0.8087999820709229, top4%=0.8796249628067017, top5%=0.9279749989509583, loss=0.04494995450079441, time=24.35699987411499s
Train epoch 137: top1%=0.47077497839927673, top2%=0.6898750066757202, top3%=0.8064249753952026, top4%=0.8790749907493591, top5%=0.9281999468803406, loss=0.04480936378389597, time=24.345982313156128s
Train epoch 138: top1%=0.4697999954223633, top2%=0.6908749938011169, top3%=0.8104749917984009, top4%=0.882949948310852, top5%=0.9294999837875366, loss=0.04473393709659577, time=24.371684789657593s
Train epoch 139: top1%=0.471574991941452, top2%=0.6906749606132507, top3%=0.8086749911308289, top4%=0.8824249505996704, top5%=0.9283750057220459, loss=0.04479899462163448, time=24.343395709991455s
Train epoch 140: top1%=0.4705749750137329, top2%=0.691224992275238, top3%=0.8107249736785889, top4%=0.8815749883651733, top5%=0.928725004196167, loss=0.04476244616508484, time=24.344538927078247s
Train epoch 141: top1%=0.47232499718666077, top2%=0.6950249671936035, top3%=0.8095499873161316, top4%=0.8820499777793884, top5%=0.9295249581336975, loss=0.044621484324336054, time=24.354395866394043s
Train epoch 142: top1%=0.4746999740600586, top2%=0.6917749643325806, top3%=0.8112499713897705, top4%=0.8834999799728394, top5%=0.9297999739646912, loss=0.04467133230417967, time=24.356418132781982s
Train epoch 143: top1%=0.47164997458457947, top2%=0.6936999559402466, top3%=0.8075249791145325, top4%=0.8815749883651733, top5%=0.9289499521255493, loss=0.04460148625224829, time=24.330044746398926s
Train epoch 144: top1%=0.4738749861717224, top2%=0.6963250041007996, top3%=0.811549961566925, top4%=0.8815499544143677, top5%=0.9279249906539917, loss=0.044674324691295626, time=24.355797052383423s
Train epoch 145: top1%=0.4736749827861786, top2%=0.6909999847412109, top3%=0.811424970626831, top4%=0.8843749761581421, top5%=0.9297499656677246, loss=0.04466897972524166, time=24.35017490386963s
