Train epoch 1: top1%=0.02540760673582554, top2%=0.05142662674188614, top3%=0.07860054075717926, top4%=0.10591032356023788, top5%=0.13124999403953552, loss=0.01479874282427456, time=80.17040967941284s
Train epoch 46: top1%=0.4549592137336731, top2%=0.5082200765609741, top3%=0.540692925453186, top4%=0.5677309632301331, top5%=0.588994562625885, loss=0.00667916301070996, time=78.32772922515869s
Train epoch 47: top1%=0.568070650100708, top2%=0.6287363767623901, top3%=0.6637907028198242, top4%=0.6911684274673462, top5%=0.7119565010070801, loss=0.007019064883175104, time=78.52367544174194s
Train epoch 48: top1%=0.4156249761581421, top2%=0.4871602952480316, top3%=0.5310461521148682, top4%=0.5618206262588501, top5%=0.5886548757553101, loss=0.007234163189549809, time=77.82328295707703s
Train epoch 49: top1%=0.5093749761581421, top2%=0.5685461759567261, top3%=0.6055026650428772, top4%=0.63111412525177, top5%=0.655366837978363, loss=0.007090518704575041, time=78.5730311870575s
Train epoch 50: top1%=0.4531249701976776, top2%=0.5190896391868591, top3%=0.5625678896903992, top4%=0.5938858389854431, top5%=0.6219428777694702, loss=0.00723203203195463, time=78.06393313407898s
Train epoch 51: top1%=0.5402852892875671, top2%=0.6055026650428772, top3%=0.6413722634315491, top4%=0.6686140894889832, top5%=0.6915081143379211, loss=0.006939293043283017, time=78.03110384941101s
Train epoch 52: top1%=0.4099864065647125, top2%=0.4774456322193146, top3%=0.5219429135322571, top4%=0.5551630258560181, top5%=0.586209237575531, loss=0.006955602481637312, time=78.47475695610046s
Train epoch 53: top1%=0.4281929135322571, top2%=0.512024462223053, top3%=0.56080162525177, top4%=0.595991849899292, top5%=0.6258831024169922, loss=0.0076868098310154415, time=78.38372993469238s
Train epoch 54: top1%=0.4503396451473236, top2%=0.533491849899292, top3%=0.5796874761581421, top4%=0.6153532266616821, top5%=0.6474863886833191, loss=0.007641293829225976, time=78.36346077919006s
Train epoch 55: top1%=0.518138587474823, top2%=0.5784646272659302, top3%=0.6119564771652222, top4%=0.6379755139350891, top5%=0.6595108509063721, loss=0.006597553772608871, time=77.65292882919312s
Train epoch 56: top1%=0.4877717196941376, top2%=0.560258150100708, top3%=0.6048233509063721, top4%=0.6351222395896912, top5%=0.662092387676239, loss=0.007310269878286382, time=78.39792394638062s
Train epoch 57: top1%=0.4303668141365051, top2%=0.4982336759567261, top3%=0.5377037525177002, top4%=0.569769024848938, top5%=0.5955842137336731, loss=0.0067670614053697686, time=78.17040657997131s
Train epoch 58: top1%=0.43016302585601807, top2%=0.501630425453186, top3%=0.5470108389854431, top4%=0.5816575884819031, top5%=0.6078804135322571, loss=0.007013593767972096, time=77.47721719741821s
Train epoch 59: top1%=0.47663041949272156, top2%=0.536820650100708, top3%=0.5752037763595581, top4%=0.6027852892875671, top5%=0.6264945268630981, loss=0.006232658842497546, time=78.44607400894165s
Train epoch 60: top1%=0.39531248807907104, top2%=0.4638586640357971, top3%=0.5045515894889832, top4%=0.5380434393882751, top5%=0.5656249523162842, loss=0.006791551836320887, time=78.79712986946106s
Train epoch 61: top1%=0.5029211640357971, top2%=0.583695650100708, top3%=0.6298912763595581, top4%=0.6599184274673462, top5%=0.6874999403953552, loss=0.00746110480926607, time=77.72472524642944s
Train epoch 62: top1%=0.5105298757553101, top2%=0.5811141133308411, top3%=0.620788037776947, top4%=0.6502037644386292, top5%=0.6758831143379211, loss=0.0068841879418038805, time=78.68998050689697s
Train epoch 63: top1%=0.5290760397911072, top2%=0.5889266133308411, top3%=0.624116837978363, top4%=0.6501358151435852, top5%=0.6734374761581421, loss=0.006717967946568261, time=78.30780339241028s
Train epoch 64: top1%=0.4704483449459076, top2%=0.5394700765609741, top3%=0.5840352773666382, top4%=0.6163722276687622, top5%=0.6432064771652222, loss=0.006539778217025425, time=78.62053298950195s
Train epoch 65: top1%=0.6027852892875671, top2%=0.667119562625885, top3%=0.7026494145393372, top4%=0.7281249761581421, top5%=0.7497282028198242, loss=0.006852300323383963, time=78.26661229133606s
Train epoch 66: top1%=0.5480298399925232, top2%=0.6209238767623901, top3%=0.6665760278701782, top4%=0.6970787644386292, top5%=0.7192255258560181, loss=0.007095791213214397, time=78.30149030685425s
Train epoch 67: top1%=0.533763587474823, top2%=0.593682050704956, top3%=0.6290760636329651, top4%=0.654008150100708, top5%=0.675747275352478, loss=0.006413315831805053, time=78.2235586643219s
Train epoch 68: top1%=0.4966711699962616, top2%=0.5612092018127441, top3%=0.5958559513092041, top4%=0.6240488886833191, top5%=0.647010862827301, loss=0.006235795561224222, time=77.93254828453064s
Train epoch 69: top1%=0.4929347634315491, top2%=0.5680027008056641, top3%=0.610733687877655, top4%=0.6408287882804871, top5%=0.6648097634315491, loss=0.006898378042261238, time=78.27086162567139s
Train epoch 70: top1%=0.4991847574710846, top2%=0.573369562625885, top3%=0.6148777008056641, top4%=0.6462635397911072, top5%=0.6708559393882751, loss=0.0070929768130831095, time=78.19705033302307s
Train epoch 71: top1%=0.5006113648414612, top2%=0.5715352892875671, top3%=0.6119564771652222, top4%=0.6412363648414612, top5%=0.6675271391868591, loss=0.006658263816295759, time=77.62869620323181s
Train epoch 72: top1%=0.5483695268630981, top2%=0.610461950302124, top3%=0.6465352773666382, top4%=0.6730298399925232, top5%=0.6950407028198242, loss=0.006565129935093548, time=78.09415626525879s
Train epoch 73: top1%=0.5846467018127441, top2%=0.6463314890861511, top3%=0.682133138179779, top4%=0.709782600402832, top5%=0.730706512928009, loss=0.00659876503860173, time=78.07717657089233s
Train epoch 74: top1%=0.49755433201789856, top2%=0.5570651888847351, top3%=0.5923912525177002, top4%=0.6173912882804871, top5%=0.6395379900932312, loss=0.005994684330147246, time=78.50752329826355s
Train epoch 75: top1%=0.5216032266616821, top2%=0.6031249761581421, top3%=0.6496602892875671, top4%=0.680502712726593, top5%=0.7059102654457092, loss=0.00695073670991089, time=78.27815818786621s
Train epoch 76: top1%=0.45407605171203613, top2%=0.5222146511077881, top3%=0.5609374642372131, top4%=0.5904890894889832, top5%=0.6155570149421692, loss=0.0066322933639521185, time=78.26202297210693s
Train epoch 77: top1%=0.525339663028717, top2%=0.5873640775680542, top3%=0.624388575553894, top4%=0.650339663028717, top5%=0.6711956262588501, loss=0.006480074228475923, time=78.6197144985199s
Train epoch 78: top1%=0.541847825050354, top2%=0.620788037776947, top3%=0.6624999642372131, top4%=0.6930027008056641, top5%=0.7167119383811951, loss=0.006914394595862731, time=78.19477081298828s
Train epoch 79: top1%=0.42486411333084106, top2%=0.510597825050354, top3%=0.561073362827301, top4%=0.5991168022155762, top5%=0.6277173757553101, loss=0.00696517275241406, time=78.02544140815735s
Train epoch 80: top1%=0.506657600402832, top2%=0.583695650100708, top3%=0.6243206262588501, top4%=0.6561141014099121, top5%=0.6804347634315491, loss=0.006836771892140741, time=76.93017339706421s
Train epoch 81: top1%=0.5190216898918152, top2%=0.5902173519134521, top3%=0.630027174949646, top4%=0.6593749523162842, top5%=0.6826766133308411, loss=0.006791986650584832, time=78.47871232032776s
Train epoch 82: top1%=0.4778532385826111, top2%=0.557472825050354, top3%=0.604008138179779, top4%=0.6349184513092041, top5%=0.6611412763595581, loss=0.006782636653793895, time=78.24686312675476s
Train epoch 83: top1%=0.4156249761581421, top2%=0.5012227892875671, top3%=0.549660325050354, top4%=0.5862771272659302, top5%=0.616304337978363, loss=0.006813503255176804, time=78.25438332557678s
Train epoch 84: top1%=0.530366837978363, top2%=0.602377712726593, top3%=0.6408287882804871, top4%=0.6677988767623901, top5%=0.6911684274673462, loss=0.006898572927583819, time=78.0946159362793s
Train epoch 85: top1%=0.5042798519134521, top2%=0.5678668022155762, top3%=0.604076087474823, top4%=0.6315896511077881, top5%=0.6546195149421692, loss=0.006441825879332812, time=78.03419923782349s
Train epoch 86: top1%=0.5315896272659302, top2%=0.61379075050354, top3%=0.6575407385826111, top4%=0.6895380020141602, top5%=0.7138586640357971, loss=0.007036611680751262, time=78.06346583366394s
Train epoch 87: top1%=0.538790762424469, top2%=0.633355975151062, top3%=0.6776494383811951, top4%=0.710054337978363, top5%=0.7374999523162842, loss=0.007148147880545129, time=78.37424874305725s
Train epoch 88: top1%=0.3645380139350891, top2%=0.4560461640357971, top3%=0.506385862827301, top4%=0.54347825050354, top5%=0.5737771391868591, loss=0.00675876782802136, time=77.64233660697937s
Train epoch 89: top1%=0.533220112323761, top2%=0.5946331024169922, top3%=0.62941575050354, top4%=0.6558423638343811, top5%=0.6761548519134521, loss=0.006143044741095408, time=78.42401766777039s
Train epoch 90: top1%=0.539605975151062, top2%=0.6236412525177002, top3%=0.6665760278701782, top4%=0.6978260278701782, top5%=0.7208559513092041, loss=0.0065844647262407385, time=78.61907291412354s
Train epoch 91: top1%=0.538790762424469, top2%=0.6257472634315491, top3%=0.6686140894889832, top4%=0.6989809274673462, top5%=0.7241847515106201, loss=0.006805686061472996, time=78.3324282169342s
Train epoch 92: top1%=0.572282612323761, top2%=0.6463994383811951, top3%=0.6816575527191162, top4%=0.7105298638343811, top5%=0.7332879900932312, loss=0.006727886195901943, time=78.41610336303711s
Train epoch 93: top1%=0.48600542545318604, top2%=0.5581521391868591, top3%=0.5971466898918152, top4%=0.6269700527191162, top5%=0.6513586640357971, loss=0.006156803274770146, time=78.02808594703674s
Train epoch 94: top1%=0.5040081143379211, top2%=0.5730298757553101, top3%=0.611277163028717, top4%=0.638654887676239, top5%=0.6627717018127441, loss=0.0063072899275499845, time=77.61471366882324s
Train epoch 95: top1%=0.3118206262588501, top2%=0.4040081202983856, top3%=0.45461955666542053, top4%=0.49531248211860657, top5%=0.5265624523162842, loss=0.006566512066385021, time=78.31501150131226s
Train epoch 96: top1%=0.5045515894889832, top2%=0.5737771391868591, top3%=0.6097146272659302, top4%=0.6370923519134521, top5%=0.6585597395896912, loss=0.006363733760688616, time=78.16492867469788s
Train epoch 97: top1%=0.44959238171577454, top2%=0.5313178896903992, top3%=0.5707880258560181, top4%=0.6016983389854431, top5%=0.6262227892875671, loss=0.0063405156297528225, time=78.17881774902344s
Train epoch 98: top1%=0.5495923757553101, top2%=0.6239129900932312, top3%=0.662635862827301, top4%=0.689945638179779, top5%=0.7110733389854431, loss=0.006516130956942621, time=78.42893481254578s
Train epoch 99: top1%=0.49001356959342957, top2%=0.5696331262588501, top3%=0.6067255139350891, top4%=0.6350542902946472, top5%=0.6605978012084961, loss=0.006230005055018094, time=78.18348097801208s
Train epoch 100: top1%=0.4730978012084961, top2%=0.5557065010070801, top3%=0.5983695387840271, top4%=0.6273097395896912, top5%=0.6544836759567261, loss=0.00629203375428915, time=77.8682746887207s
Train epoch 101: top1%=0.4733695387840271, top2%=0.558831512928009, top3%=0.6033967137336731, top4%=0.6370244026184082, top5%=0.6627717018127441, loss=0.006635460075314926, time=78.0197331905365s
Train epoch 102: top1%=0.5283287763595581, top2%=0.614945650100708, top3%=0.6582200527191162, top4%=0.6876358389854431, top5%=0.7133151888847351, loss=0.0070540485741651575, time=78.823983669281s
Train epoch 103: top1%=0.5201765894889832, top2%=0.590964674949646, top3%=0.6306385397911072, top4%=0.6574727892875671, top5%=0.6819292902946472, loss=0.006217543128877878, time=78.13589763641357s
Train epoch 104: top1%=0.6017662882804871, top2%=0.6756113767623901, top3%=0.7141304016113281, top4%=0.7419836521148682, top5%=0.7622961401939392, loss=0.006623152918789697, time=78.62917971611023s
Train epoch 105: top1%=0.5720787644386292, top2%=0.6409646272659302, top3%=0.6753396391868591, top4%=0.6999320387840271, top5%=0.7208559513092041, loss=0.006480271053378997, time=78.11068773269653s
Train epoch 106: top1%=0.5419836640357971, top2%=0.6272417902946472, top3%=0.6688858270645142, top4%=0.6961956024169922, top5%=0.7161005139350891, loss=0.006406639783602694, time=78.10245752334595s
Train epoch 107: top1%=0.4421195387840271, top2%=0.532336950302124, top3%=0.5838994383811951, top4%=0.6156929135322571, top5%=0.6418477892875671, loss=0.006613439937000689, time=77.67120480537415s
Train epoch 108: top1%=0.6482336521148682, top2%=0.7232336401939392, top3%=0.7576086521148682, top4%=0.783152163028717, top5%=0.8005434274673462, loss=0.006630350365910841, time=77.74191093444824s
Train epoch 109: top1%=0.5411684513092041, top2%=0.615217387676239, top3%=0.6527853012084961, top4%=0.677717387676239, top5%=0.6983016133308411, loss=0.005980043753009775, time=78.4809901714325s
Train epoch 110: top1%=0.4581521451473236, top2%=0.571127712726593, top3%=0.6242526769638062, top4%=0.6605978012084961, top5%=0.688858687877655, loss=0.006775126444256824, time=78.7445158958435s
Train epoch 111: top1%=0.5286684632301331, top2%=0.60767662525177, top3%=0.6473504900932312, top4%=0.6750679016113281, top5%=0.6980977654457092, loss=0.006502528318568416, time=78.32732510566711s
Train epoch 112: top1%=0.5767662525177002, top2%=0.6555026769638062, top3%=0.6951766014099121, top4%=0.7220108509063721, top5%=0.7425271272659302, loss=0.006175559495940157, time=78.24195122718811s
Train epoch 113: top1%=0.5014945268630981, top2%=0.582812488079071, top3%=0.6236412525177002, top4%=0.6513586640357971, top5%=0.6738450527191162, loss=0.006222992224375839, time=77.97941064834595s
Train epoch 114: top1%=0.4904211759567261, top2%=0.5773776769638062, top3%=0.6218070387840271, top4%=0.6512907147407532, top5%=0.6769021153450012, loss=0.006454195381830568, time=78.35526061058044s
Train epoch 115: top1%=0.5311141014099121, top2%=0.6374320387840271, top3%=0.6850543022155762, top4%=0.7182744145393372, top5%=0.743817925453186, loss=0.006799206283429395, time=78.08647298812866s
Train epoch 116: top1%=0.538179337978363, top2%=0.6171875, top3%=0.6584917902946472, top4%=0.6874999403953552, top5%=0.7076765894889832, loss=0.006281919975805542, time=78.12418413162231s
Train epoch 117: top1%=0.4667798578739166, top2%=0.548505425453186, top3%=0.5913043022155762, top4%=0.624388575553894, top5%=0.6512907147407532, loss=0.006314029597231876, time=77.95505881309509s
Train epoch 118: top1%=0.4708559513092041, top2%=0.5684102773666382, top3%=0.6163722276687622, top4%=0.649796187877655, top5%=0.6753396391868591, loss=0.006512989338649356, time=77.62949538230896s
Train epoch 119: top1%=0.5073369145393372, top2%=0.5997282266616821, top3%=0.6420515775680542, top4%=0.672146737575531, top5%=0.6978260278701782, loss=0.006229717081979565, time=78.40071702003479s
Train epoch 120: top1%=0.4545516073703766, top2%=0.5438858270645142, top3%=0.5897418260574341, top4%=0.6206521391868591, top5%=0.6470787525177002, loss=0.00638081076271508, time=77.59594941139221s
Train epoch 121: top1%=0.4593070447444916, top2%=0.547961950302124, top3%=0.5927309393882751, top4%=0.6228260397911072, top5%=0.649252712726593, loss=0.006254084347544805, time=78.38140940666199s
Train epoch 122: top1%=0.4144700765609741, top2%=0.514198362827301, top3%=0.5637227892875671, top4%=0.5993885397911072, top5%=0.6276494264602661, loss=0.006331820850786956, time=78.48836469650269s
Train epoch 123: top1%=0.45889943838119507, top2%=0.549932062625885, top3%=0.5939537882804871, top4%=0.625, top5%=0.6510869264602661, loss=0.006260197346463152, time=77.90425658226013s
Train epoch 124: top1%=0.5271059274673462, top2%=0.6253396272659302, top3%=0.6713994145393372, top4%=0.7017662525177002, top5%=0.7232336401939392, loss=0.006454271260325027, time=78.28708148002625s
Train epoch 125: top1%=0.5673912763595581, top2%=0.6722825765609741, top3%=0.7215352654457092, top4%=0.7519700527191162, top5%=0.7752037644386292, loss=0.00658079712935116, time=78.21281266212463s
Train epoch 126: top1%=0.546331524848938, top2%=0.6384510397911072, top3%=0.6769700646400452, top4%=0.702513575553894, top5%=0.7254754900932312, loss=0.006293475101499454, time=78.3922905921936s
Train epoch 127: top1%=0.5616847276687622, top2%=0.636141300201416, top3%=0.672418475151062, top4%=0.6975542902946472, top5%=0.7165080904960632, loss=0.006263153323822696, time=78.41027426719666s
Train epoch 128: top1%=0.454211950302124, top2%=0.571127712726593, top3%=0.6197689771652222, top4%=0.65455162525177, top5%=0.6824048757553101, loss=0.006423624823598758, time=78.10570025444031s
Train epoch 129: top1%=0.5078803896903992, top2%=0.595991849899292, top3%=0.6359374523162842, top4%=0.6652173399925232, top5%=0.6898097395896912, loss=0.006020349932267614, time=77.60937809944153s
Train epoch 130: top1%=0.4850543141365051, top2%=0.6045516133308411, top3%=0.6538722515106201, top4%=0.686345100402832, top5%=0.710054337978363, loss=0.006700037120153075, time=78.18572664260864s
Train epoch 131: top1%=0.4708559513092041, top2%=0.570244550704956, top3%=0.6189537644386292, top4%=0.6530570387840271, top5%=0.680230975151062, loss=0.006458752201465161, time=78.53773832321167s
Train epoch 132: top1%=0.3845108449459076, top2%=0.4929347634315491, top3%=0.5456521511077881, top4%=0.579211950302124, top5%=0.605706512928009, loss=0.006194259339700575, time=78.09277296066284s
Train epoch 133: top1%=0.4700407385826111, top2%=0.5929347276687622, top3%=0.6480298638343811, top4%=0.6836956143379211, top5%=0.7120923399925232, loss=0.0066245134191020676, time=78.10503339767456s
Train epoch 134: top1%=0.583695650100708, top2%=0.6504075527191162, top3%=0.6813858151435852, top4%=0.7063179016113281, top5%=0.7263586521148682, loss=0.005972835972257283, time=78.21342158317566s
Train epoch 135: top1%=0.520923912525177, top2%=0.6052988767623901, top3%=0.6410325765609741, top4%=0.668206512928009, top5%=0.6902852654457092, loss=0.005973198297231094, time=78.59316754341125s
Train epoch 136: top1%=0.4655570387840271, top2%=0.5593070387840271, top3%=0.6016303896903992, top4%=0.633355975151062, top5%=0.6587635278701782, loss=0.006249674203117257, time=77.94238710403442s
Train epoch 137: top1%=0.4140624701976776, top2%=0.520923912525177, top3%=0.5693613886833191, top4%=0.6053668260574341, top5%=0.63111412525177, loss=0.005931330091603424, time=78.19019412994385s
Train epoch 138: top1%=0.4997282326221466, top2%=0.577785313129425, top3%=0.6172553896903992, top4%=0.6430026888847351, top5%=0.6655570268630981, loss=0.006024037244851174, time=78.08233380317688s
Train epoch 139: top1%=0.5592390894889832, top2%=0.630570650100708, top3%=0.663994550704956, top4%=0.6877037882804871, top5%=0.7071331143379211, loss=0.005980178839324609, time=78.24059319496155s
Train epoch 140: top1%=0.4503396451473236, top2%=0.55298912525177, top3%=0.601494550704956, top4%=0.6372961401939392, top5%=0.6655570268630981, loss=0.006466358397965846, time=78.20430970191956s
Train epoch 141: top1%=0.4433423578739166, top2%=0.547961950302124, top3%=0.5913043022155762, top4%=0.62160325050354, top5%=0.647010862827301, loss=0.006220626098144314, time=77.94917726516724s
Train epoch 142: top1%=0.5745923519134521, top2%=0.6535325646400452, top3%=0.6879075765609741, top4%=0.712296187877655, top5%=0.7359374761581421, loss=0.006208112005792234, time=78.32888555526733s
Train epoch 143: top1%=0.4643342196941376, top2%=0.5690217018127441, top3%=0.6148777008056641, top4%=0.6451765894889832, top5%=0.6733015775680542, loss=0.00618589007417145, time=78.53740978240967s
Train epoch 144: top1%=0.45964673161506653, top2%=0.5550271272659302, top3%=0.5967391133308411, top4%=0.6251358389854431, top5%=0.6505434513092041, loss=0.006258975200193083, time=78.58284020423889s
Train epoch 145: top1%=0.5026494264602661, top2%=0.5963994264602661, top3%=0.6362771391868591, top4%=0.6650815010070801, top5%=0.6896059513092041, loss=0.006047212113828763, time=78.72564435005188s
Train epoch 146: top1%=0.5054347515106201, top2%=0.6114130020141602, top3%=0.655910313129425, top4%=0.6870923638343811, top5%=0.7084238529205322, loss=0.006023577078367057, time=78.54595065116882s
