Train epoch 1: top1%=0.21514999866485596, top2%=0.3871749937534332, top3%=0.5209999680519104, top4%=0.6359999775886536, top5%=0.7288249731063843, loss=0.06700146640837193, time=575.6535530090332s
Train epoch 39: top1%=0.2059749960899353, top2%=0.3877499997615814, top3%=0.5212249755859375, top4%=0.6400249600410461, top5%=0.7353249788284302, loss=0.06552427826225758, time=578.6875004768372s
Train epoch 40: top1%=0.2130499929189682, top2%=0.3924500048160553, top3%=0.5283499956130981, top4%=0.642924964427948, top5%=0.736050009727478, loss=0.06534155605435371, time=578.6518893241882s
Train epoch 41: top1%=0.1911499947309494, top2%=0.35737499594688416, top3%=0.48707500100135803, top4%=0.6032249927520752, top5%=0.6973999738693237, loss=0.06708762840926648, time=575.7577204704285s
Train epoch 42: top1%=0.2019999921321869, top2%=0.368274986743927, top3%=0.5049749612808228, top4%=0.6227999925613403, top5%=0.7164999842643738, loss=0.06628892233669757, time=576.1270637512207s
Train epoch 43: top1%=0.20829999446868896, top2%=0.3845749795436859, top3%=0.5197499990463257, top4%=0.637374997138977, top5%=0.7298499941825867, loss=0.06570646933317184, time=577.8829696178436s
Train epoch 44: top1%=0.20787499845027924, top2%=0.3860749900341034, top3%=0.5218749642372131, top4%=0.6374499797821045, top5%=0.7290250062942505, loss=0.06568320077061653, time=578.1572434902191s
Train epoch 45: top1%=0.2094999998807907, top2%=0.3817249834537506, top3%=0.5194249749183655, top4%=0.6353749632835388, top5%=0.7267249822616577, loss=0.0658045897424221, time=578.3377656936646s
Train epoch 46: top1%=0.20874999463558197, top2%=0.3879999816417694, top3%=0.5281499624252319, top4%=0.64472496509552, top5%=0.7362250089645386, loss=0.06543626670539379, time=578.2063679695129s
Train epoch 47: top1%=0.21037499606609344, top2%=0.38850000500679016, top3%=0.5288749933242798, top4%=0.6475250124931335, top5%=0.7389000058174133, loss=0.06537113886773586, time=578.1406252384186s
Train epoch 48: top1%=0.20682498812675476, top2%=0.3866249918937683, top3%=0.5258249640464783, top4%=0.6449999809265137, top5%=0.738599956035614, loss=0.0653094990670681, time=578.2907478809357s
Train epoch 49: top1%=0.2037999927997589, top2%=0.3791249990463257, top3%=0.5175999999046326, top4%=0.6359750032424927, top5%=0.7278749942779541, loss=0.06581120799779892, time=578.6970138549805s
Train epoch 50: top1%=0.20819999277591705, top2%=0.39127498865127563, top3%=0.5270999670028687, top4%=0.64410001039505, top5%=0.7354249954223633, loss=0.06545105705857276, time=578.4614007472992s
Train epoch 51: top1%=0.20999999344348907, top2%=0.3911999762058258, top3%=0.5280249714851379, top4%=0.6441999673843384, top5%=0.7335000038146973, loss=0.06529369713366032, time=578.6331753730774s
Train epoch 52: top1%=0.21279999613761902, top2%=0.3913249969482422, top3%=0.529699981212616, top4%=0.6459999680519104, top5%=0.7375749945640564, loss=0.06529359786510468, time=579.0878562927246s
Train epoch 53: top1%=0.2072249948978424, top2%=0.3852500021457672, top3%=0.5258749723434448, top4%=0.6464999914169312, top5%=0.7378249764442444, loss=0.06527890160381794, time=578.8466238975525s
Train epoch 54: top1%=0.19687499105930328, top2%=0.3619000017642975, top3%=0.49197497963905334, top4%=0.6053249835968018, top5%=0.7023749947547913, loss=0.06676194694936276, time=578.7336006164551s
Train epoch 55: top1%=0.20639999210834503, top2%=0.3768499791622162, top3%=0.5059249997138977, top4%=0.6187999844551086, top5%=0.7155999541282654, loss=0.06612694216966629, time=578.1450960636139s
Train epoch 56: top1%=0.21307499706745148, top2%=0.391774982213974, top3%=0.5250749588012695, top4%=0.6427499651908875, top5%=0.7382749915122986, loss=0.06515132802128792, time=578.4908368587494s
Train epoch 57: top1%=0.21242499351501465, top2%=0.39229997992515564, top3%=0.5284249782562256, top4%=0.6464999914169312, top5%=0.7416499853134155, loss=0.06503060639202594, time=578.2473297119141s
Train epoch 58: top1%=0.20992499589920044, top2%=0.39147499203681946, top3%=0.5236250162124634, top4%=0.6436749696731567, top5%=0.7376999855041504, loss=0.06507886089980602, time=578.4550013542175s
Train epoch 59: top1%=0.21089999377727509, top2%=0.3902750015258789, top3%=0.5251749753952026, top4%=0.644225001335144, top5%=0.7362749576568604, loss=0.06515710033774376, time=578.2658803462982s
Train epoch 60: top1%=0.2124750018119812, top2%=0.3917499780654907, top3%=0.5270000100135803, top4%=0.6422249674797058, top5%=0.7360749840736389, loss=0.06531230217516422, time=578.5077908039093s
Train epoch 61: top1%=0.2132750004529953, top2%=0.3930249810218811, top3%=0.5321750044822693, top4%=0.6518250107765198, top5%=0.7426999807357788, loss=0.06507287441194057, time=576.0194079875946s
Train epoch 62: top1%=0.20737498998641968, top2%=0.3889249861240387, top3%=0.527525007724762, top4%=0.646049976348877, top5%=0.7383249998092651, loss=0.06523285989165306, time=578.1683707237244s
Train epoch 63: top1%=0.21484999358654022, top2%=0.39309999346733093, top3%=0.5305249691009521, top4%=0.6470749974250793, top5%=0.7433249950408936, loss=0.06522096169888973, time=578.2923324108124s
Train epoch 64: top1%=0.2058749943971634, top2%=0.3877499997615814, top3%=0.5259999632835388, top4%=0.6423749923706055, top5%=0.7338500022888184, loss=0.0656867566883564, time=578.6898458003998s
Train epoch 65: top1%=0.20989999175071716, top2%=0.38557499647140503, top3%=0.5246750116348267, top4%=0.6395249962806702, top5%=0.7324749827384949, loss=0.06565096901357174, time=578.769907951355s
Train epoch 66: top1%=0.20787499845027924, top2%=0.38259997963905334, top3%=0.5217249989509583, top4%=0.6378999948501587, top5%=0.7333250045776367, loss=0.06572145721614361, time=578.556099653244s
Train epoch 67: top1%=0.20774999260902405, top2%=0.38407498598098755, top3%=0.5216000080108643, top4%=0.6383000016212463, top5%=0.7328749895095825, loss=0.06567877807617188, time=578.5565965175629s
Train epoch 68: top1%=0.2030249983072281, top2%=0.3792499899864197, top3%=0.5201500058174133, top4%=0.6361749768257141, top5%=0.7293999791145325, loss=0.06583991025984287, time=578.7561495304108s
Train epoch 69: top1%=0.2050749957561493, top2%=0.38177499175071716, top3%=0.5214499831199646, top4%=0.6356499791145325, top5%=0.729324996471405, loss=0.0657297013759613, time=576.4615054130554s
Train epoch 70: top1%=0.2146499902009964, top2%=0.39259999990463257, top3%=0.5288999676704407, top4%=0.6460250020027161, top5%=0.7389249801635742, loss=0.06524220301508904, time=575.7817471027374s
Train epoch 71: top1%=0.2157749980688095, top2%=0.39777499437332153, top3%=0.5361499786376953, top4%=0.6513499617576599, top5%=0.7410749793052673, loss=0.06508007218837739, time=578.1105666160583s
Train epoch 72: top1%=0.2154499888420105, top2%=0.3974999785423279, top3%=0.536549985408783, top4%=0.6496750116348267, top5%=0.7402499914169312, loss=0.06512778531312942, time=576.7458169460297s
Train epoch 73: top1%=0.21369999647140503, top2%=0.39704999327659607, top3%=0.5383999943733215, top4%=0.6536250114440918, top5%=0.746649980545044, loss=0.06493191339075566, time=577.5887598991394s
Train epoch 74: top1%=0.21357499063014984, top2%=0.3981499969959259, top3%=0.5362749695777893, top4%=0.6524249911308289, top5%=0.7459749579429626, loss=0.06481456146240235, time=576.7112107276917s
Train epoch 75: top1%=0.2196749895811081, top2%=0.4019249975681305, top3%=0.5428499579429626, top4%=0.6578999757766724, top5%=0.7507249712944031, loss=0.06472244686484337, time=575.8512501716614s
Train epoch 76: top1%=0.21649999916553497, top2%=0.40232500433921814, top3%=0.5412999987602234, top4%=0.6560249924659729, top5%=0.7494499683380127, loss=0.06476450451016426, time=575.473224401474s
Train epoch 77: top1%=0.2165749967098236, top2%=0.40152499079704285, top3%=0.5370749831199646, top4%=0.6560249924659729, top5%=0.7497749924659729, loss=0.06462703284919262, time=575.6675446033478s
Train epoch 78: top1%=0.2181749939918518, top2%=0.4022499918937683, top3%=0.5382499694824219, top4%=0.6547249555587769, top5%=0.7475249767303467, loss=0.0646784676283598, time=575.4223330020905s
Train epoch 79: top1%=0.21824999153614044, top2%=0.3999999761581421, top3%=0.5384500026702881, top4%=0.6547499895095825, top5%=0.7469499707221985, loss=0.06472199403345585, time=575.9970932006836s
Train epoch 80: top1%=0.21709999442100525, top2%=0.39717498421669006, top3%=0.5352500081062317, top4%=0.6489499807357788, top5%=0.7393749952316284, loss=0.06495041497349739, time=575.9092314243317s
Train epoch 81: top1%=0.21357499063014984, top2%=0.3946499824523926, top3%=0.5291999578475952, top4%=0.6443749666213989, top5%=0.7370249629020691, loss=0.06505420455038548, time=576.3279266357422s
Train epoch 82: top1%=0.2084999978542328, top2%=0.3839249908924103, top3%=0.5162000060081482, top4%=0.6343500018119812, top5%=0.7282999753952026, loss=0.06552413762807846, time=576.2682929039001s
Train epoch 83: top1%=0.2142999917268753, top2%=0.3919749855995178, top3%=0.5256249904632568, top4%=0.6410499811172485, top5%=0.7331249713897705, loss=0.06521845800876618, time=575.771336555481s
Train epoch 84: top1%=0.2181749939918518, top2%=0.39409998059272766, top3%=0.5257499814033508, top4%=0.6422749757766724, top5%=0.7357249855995178, loss=0.06511703218519688, time=575.1872155666351s
Train epoch 85: top1%=0.22247499227523804, top2%=0.4043499827384949, top3%=0.5373499989509583, top4%=0.6503250002861023, top5%=0.7414499521255493, loss=0.06475549366772175, time=575.4933969974518s
Train epoch 86: top1%=0.22039999067783356, top2%=0.40222498774528503, top3%=0.5355499982833862, top4%=0.6498000025749207, top5%=0.7392249703407288, loss=0.06485774567127228, time=578.6938722133636s
Train epoch 87: top1%=0.2194499969482422, top2%=0.40107497572898865, top3%=0.5347999930381775, top4%=0.6523000001907349, top5%=0.7450000047683716, loss=0.0646838419675827, time=578.4970500469208s
Train epoch 88: top1%=0.21117499470710754, top2%=0.3883749842643738, top3%=0.5185250043869019, top4%=0.6293749809265137, top5%=0.7207249999046326, loss=0.06594793053567409, time=579.3302545547485s
Train epoch 89: top1%=0.2014250010251999, top2%=0.3726999759674072, top3%=0.5034250020980835, top4%=0.6134999990463257, top5%=0.7063499689102173, loss=0.06642303570508958, time=578.4119396209717s
Train epoch 90: top1%=0.20179998874664307, top2%=0.36945000290870667, top3%=0.5024749636650085, top4%=0.6121000051498413, top5%=0.7044999599456787, loss=0.0665202774465084, time=578.3994719982147s
Train epoch 91: top1%=0.21342499554157257, top2%=0.3889249861240387, top3%=0.5212999582290649, top4%=0.6333999633789062, top5%=0.727400004863739, loss=0.06531540364921093, time=578.2061061859131s
Train epoch 92: top1%=0.21847499907016754, top2%=0.39512500166893005, top3%=0.5250749588012695, top4%=0.6358749866485596, top5%=0.7297250032424927, loss=0.06523030971884727, time=577.8684961795807s
Train epoch 93: top1%=0.202799990773201, top2%=0.3750999867916107, top3%=0.5067999958992004, top4%=0.6184250116348267, top5%=0.7120999693870544, loss=0.06626622395217419, time=577.1630716323853s
Train epoch 94: top1%=0.21517498791217804, top2%=0.3885499835014343, top3%=0.5227999687194824, top4%=0.6341750025749207, top5%=0.7252249717712402, loss=0.06554821483194828, time=578.6515338420868s
Train epoch 95: top1%=0.2213749885559082, top2%=0.4046749770641327, top3%=0.5389249920845032, top4%=0.6510499715805054, top5%=0.7433249950408936, loss=0.06475832743048668, time=576.5518789291382s
Train epoch 96: top1%=0.22132499516010284, top2%=0.40689998865127563, top3%=0.5409249663352966, top4%=0.6536250114440918, top5%=0.7450499534606934, loss=0.06470233827829361, time=578.3471019268036s
Train epoch 97: top1%=0.2177249938249588, top2%=0.40105000138282776, top3%=0.536549985408783, top4%=0.6481999754905701, top5%=0.7387999892234802, loss=0.06487765601277351, time=578.6570436954498s
Train epoch 98: top1%=0.21652498841285706, top2%=0.3990750014781952, top3%=0.5325499773025513, top4%=0.6429499983787537, top5%=0.7345499992370605, loss=0.06512974822223186, time=578.549768447876s
Train epoch 99: top1%=0.21097499132156372, top2%=0.3918749988079071, top3%=0.527899980545044, top4%=0.6435999870300293, top5%=0.7367249727249146, loss=0.06514724214076996, time=577.8663880825043s
Train epoch 100: top1%=0.21574999392032623, top2%=0.39912497997283936, top3%=0.5372499823570251, top4%=0.6516500115394592, top5%=0.7430999875068665, loss=0.06495916812121869, time=576.6371748447418s
Train epoch 101: top1%=0.21812500059604645, top2%=0.39890000224113464, top3%=0.5359500050544739, top4%=0.6488249897956848, top5%=0.7391499876976013, loss=0.06503720262050629, time=578.5404832363129s
Train epoch 102: top1%=0.22174999117851257, top2%=0.4039749801158905, top3%=0.540149986743927, top4%=0.6566500067710876, top5%=0.7487249970436096, loss=0.06466963683366775, time=577.9541437625885s
Train epoch 103: top1%=0.219650000333786, top2%=0.39925000071525574, top3%=0.5373499989509583, top4%=0.6502749919891357, top5%=0.7420249581336975, loss=0.06489912936985492, time=575.9942378997803s
Train epoch 104: top1%=0.21969999372959137, top2%=0.401449978351593, top3%=0.5393750071525574, top4%=0.654574990272522, top5%=0.7450249791145325, loss=0.064802150323987, time=576.4361617565155s
Train epoch 105: top1%=0.22074998915195465, top2%=0.4016749858856201, top3%=0.5408250093460083, top4%=0.6555500030517578, top5%=0.7451499700546265, loss=0.06474722939729691, time=577.072154045105s
Train epoch 106: top1%=0.22299998998641968, top2%=0.40822499990463257, top3%=0.5476999878883362, top4%=0.6619499921798706, top5%=0.7508499622344971, loss=0.06447102670669555, time=577.0202310085297s
Train epoch 107: top1%=0.22352498769760132, top2%=0.4084499776363373, top3%=0.5470749735832214, top4%=0.6624249815940857, top5%=0.7526249885559082, loss=0.06444954968988896, time=577.089314699173s
Train epoch 108: top1%=0.226624995470047, top2%=0.41064998507499695, top3%=0.5483499765396118, top4%=0.6636750102043152, top5%=0.7541249990463257, loss=0.064387005802989, time=576.9560143947601s
Train epoch 109: top1%=0.22142499685287476, top2%=0.4072999954223633, top3%=0.5456249713897705, top4%=0.6590749621391296, top5%=0.7501749992370605, loss=0.06452894192636013, time=577.00923371315s
Train epoch 110: top1%=0.22197499871253967, top2%=0.41144999861717224, top3%=0.5489000082015991, top4%=0.6640999913215637, top5%=0.7589749693870544, loss=0.06432949367761612, time=576.8695349693298s
Train epoch 111: top1%=0.22540000081062317, top2%=0.41372498869895935, top3%=0.5506749749183655, top4%=0.6651749610900879, top5%=0.755899965763092, loss=0.06430306440591813, time=577.9063110351562s
Train epoch 112: top1%=0.22247499227523804, top2%=0.40757498145103455, top3%=0.5457749962806702, top4%=0.6623499989509583, top5%=0.7550749778747559, loss=0.06444896129965783, time=578.2523052692413s
Train epoch 113: top1%=0.2246749997138977, top2%=0.4103499948978424, top3%=0.5475249886512756, top4%=0.6636750102043152, top5%=0.7549249529838562, loss=0.0644029621630907, time=577.7160727977753s
Train epoch 114: top1%=0.22174999117851257, top2%=0.4041249752044678, top3%=0.5437749624252319, top4%=0.6621999740600586, top5%=0.75204998254776, loss=0.0645200029015541, time=576.5285141468048s
Train epoch 115: top1%=0.22429999709129333, top2%=0.4152500033378601, top3%=0.5537499785423279, top4%=0.6682499647140503, top5%=0.755424976348877, loss=0.06410947738885879, time=575.597259759903s
Train epoch 116: top1%=0.22127500176429749, top2%=0.41009998321533203, top3%=0.5487499833106995, top4%=0.6635000109672546, top5%=0.7528499960899353, loss=0.06433782484531403, time=577.4386270046234s
Train epoch 117: top1%=0.22157499194145203, top2%=0.4076499938964844, top3%=0.5442749857902527, top4%=0.6566500067710876, top5%=0.7470999956130981, loss=0.06467720297276974, time=577.4473528862s
Train epoch 118: top1%=0.2204749882221222, top2%=0.4083999991416931, top3%=0.5472750067710876, top4%=0.6621999740600586, top5%=0.7526999711990356, loss=0.06444731528162956, time=578.0854434967041s
Train epoch 119: top1%=0.22522500157356262, top2%=0.41477498412132263, top3%=0.5567499995231628, top4%=0.6697499752044678, top5%=0.759149968624115, loss=0.06411998521685601, time=577.4126629829407s
Train epoch 120: top1%=0.22794999182224274, top2%=0.41797497868537903, top3%=0.5562499761581421, top4%=0.6683499813079834, top5%=0.7568749785423279, loss=0.06404453552663326, time=576.2632150650024s
Train epoch 121: top1%=0.22807499766349792, top2%=0.4159749746322632, top3%=0.5549749732017517, top4%=0.6688500046730042, top5%=0.7583249807357788, loss=0.06408611435592175, time=577.772225856781s
Train epoch 122: top1%=0.2272000014781952, top2%=0.4188999831676483, top3%=0.5564500093460083, top4%=0.6695749759674072, top5%=0.7569499611854553, loss=0.0641034753292799, time=577.8469200134277s
Train epoch 123: top1%=0.22814999520778656, top2%=0.4185749888420105, top3%=0.5559250116348267, top4%=0.6714499592781067, top5%=0.7597500085830688, loss=0.06391960537433625, time=577.5263891220093s
Train epoch 124: top1%=0.22504998743534088, top2%=0.41009998321533203, top3%=0.5512750148773193, top4%=0.6672999858856201, top5%=0.7557500004768372, loss=0.0642508374541998, time=577.9129750728607s
Train epoch 125: top1%=0.22317498922348022, top2%=0.4096999764442444, top3%=0.5468499660491943, top4%=0.6626999974250793, top5%=0.7534999847412109, loss=0.06437208254933358, time=577.788405418396s
Train epoch 126: top1%=0.2291249930858612, top2%=0.4136749804019928, top3%=0.5569999814033508, top4%=0.6705249547958374, top5%=0.759274959564209, loss=0.06404495527744293, time=578.0760536193848s
Train epoch 127: top1%=0.2251499891281128, top2%=0.41509997844696045, top3%=0.5561000108718872, top4%=0.6713500022888184, top5%=0.7595750093460083, loss=0.06408598237931729, time=577.8017022609711s
Train epoch 128: top1%=0.22247499227523804, top2%=0.41154998540878296, top3%=0.5555499792098999, top4%=0.6739749908447266, top5%=0.7640249729156494, loss=0.06403461789488793, time=577.6594426631927s
Train epoch 129: top1%=0.22419999539852142, top2%=0.41909998655319214, top3%=0.5574249625205994, top4%=0.6701499819755554, top5%=0.7618249654769897, loss=0.06395528264641762, time=578.2788383960724s
Train epoch 130: top1%=0.22727499902248383, top2%=0.4164249897003174, top3%=0.5572749972343445, top4%=0.6715750098228455, top5%=0.7605999708175659, loss=0.06392967719137668, time=578.1730654239655s
Train epoch 131: top1%=0.22482499480247498, top2%=0.41144999861717224, top3%=0.5546249747276306, top4%=0.6692000031471252, top5%=0.7601249814033508, loss=0.06409533407986164, time=575.9722650051117s
Train epoch 132: top1%=0.22642499208450317, top2%=0.4118749797344208, top3%=0.5533499717712402, top4%=0.671750009059906, top5%=0.762274980545044, loss=0.0639254354596138, time=576.0232801437378s
Train epoch 133: top1%=0.22384999692440033, top2%=0.4146749973297119, top3%=0.5566250085830688, top4%=0.6714249849319458, top5%=0.7607499957084656, loss=0.06393629874587059, time=576.4964671134949s
Train epoch 134: top1%=0.22587499022483826, top2%=0.41644999384880066, top3%=0.5584499835968018, top4%=0.6744999885559082, top5%=0.7662000060081482, loss=0.06378043875992298, time=576.3100354671478s
Train epoch 135: top1%=0.23192499577999115, top2%=0.42387500405311584, top3%=0.5665249824523926, top4%=0.6808249950408936, top5%=0.7698000073432922, loss=0.06353361583650112, time=577.9201409816742s
Train epoch 136: top1%=0.22834999859333038, top2%=0.41964998841285706, top3%=0.5625, top4%=0.6743749976158142, top5%=0.7616499662399292, loss=0.0638008719265461, time=577.5746257305145s
Train epoch 137: top1%=0.23189999163150787, top2%=0.4186749756336212, top3%=0.5590749979019165, top4%=0.674049973487854, top5%=0.7641749978065491, loss=0.06378820078074932, time=576.2996299266815s
Train epoch 138: top1%=0.22944998741149902, top2%=0.42149999737739563, top3%=0.5630499720573425, top4%=0.6783499717712402, top5%=0.7668249607086182, loss=0.06375218288004399, time=575.9066181182861s
Train epoch 139: top1%=0.23954999446868896, top2%=0.432699978351593, top3%=0.5726749897003174, top4%=0.6872000098228455, top5%=0.7751749753952026, loss=0.0631517452597618, time=577.0475046634674s
Train epoch 140: top1%=0.23160000145435333, top2%=0.4266749918460846, top3%=0.5662499666213989, top4%=0.6800249814987183, top5%=0.7680999636650085, loss=0.06359111812114715, time=575.1426634788513s
Train epoch 141: top1%=0.23372499644756317, top2%=0.4253999888896942, top3%=0.5654000043869019, top4%=0.6795499920845032, top5%=0.7669999599456787, loss=0.06364659918248654, time=575.4132318496704s
Train epoch 142: top1%=0.2325499951839447, top2%=0.4188999831676483, top3%=0.5598250031471252, top4%=0.6748499870300293, top5%=0.764674961566925, loss=0.0638734645307064, time=576.9099178314209s
Train epoch 143: top1%=0.22397498786449432, top2%=0.4104999899864197, top3%=0.5537999868392944, top4%=0.6706500053405762, top5%=0.7607749700546265, loss=0.06403302102982998, time=575.4263775348663s
Train epoch 144: top1%=0.2299249917268753, top2%=0.4175499975681305, top3%=0.558899998664856, top4%=0.6726499795913696, top5%=0.762374997138977, loss=0.0638682684212923, time=575.2112460136414s
Train epoch 145: top1%=0.23154999315738678, top2%=0.4185499846935272, top3%=0.5589500069618225, top4%=0.6772750020027161, top5%=0.7666499614715576, loss=0.06371207511126994, time=574.9904696941376s
