Train epoch 1: top1%=0.10352999716997147, top2%=0.2011599987745285, top3%=0.2838066518306732, top4%=0.36686334013938904, top5%=0.48560333251953125, loss=0.009219541450341543, time=148.3403708934784s
Train epoch 31: top1%=0.4564766585826874, top2%=0.603326678276062, top3%=0.6922500133514404, top4%=0.7592433094978333, top5%=0.8144199848175049, loss=0.0051691345294316605, time=206.06484246253967s
Train epoch 32: top1%=0.4719066619873047, top2%=0.6207600235939026, top3%=0.7081000208854675, top4%=0.7738666534423828, top5%=0.8267633318901062, loss=0.005252991289695104, time=206.28738522529602s
Train epoch 33: top1%=0.48189666867256165, top2%=0.628849983215332, top3%=0.7135133147239685, top4%=0.7771666646003723, top5%=0.828303337097168, loss=0.005186793819467227, time=206.64622592926025s
Train epoch 34: top1%=0.4811433255672455, top2%=0.6314799785614014, top3%=0.7186466455459595, top4%=0.7831900119781494, top5%=0.8344699740409851, loss=0.005229377071857453, time=206.76342916488647s
Train epoch 35: top1%=0.4880833327770233, top2%=0.6377333402633667, top3%=0.7245233058929443, top4%=0.7885400056838989, top5%=0.8384000062942505, loss=0.005204730463822683, time=206.50214648246765s
Train epoch 36: top1%=0.47688332200050354, top2%=0.6284533143043518, top3%=0.7164133191108704, top4%=0.7807566523551941, top5%=0.8323100209236145, loss=0.005200042814016342, time=206.2946994304657s
Train epoch 37: top1%=0.46055999398231506, top2%=0.610153317451477, top3%=0.6994133591651917, top4%=0.7667700052261353, top5%=0.8214066624641418, loss=0.005155797104239464, time=206.35099267959595s
Train epoch 38: top1%=0.4839400053024292, top2%=0.6332299709320068, top3%=0.7197133302688599, top4%=0.7847933173179626, top5%=0.8356999754905701, loss=0.005159179752667745, time=206.6222162246704s
Train epoch 39: top1%=0.4603433310985565, top2%=0.613099992275238, top3%=0.702346682548523, top4%=0.7693600058555603, top5%=0.8229533433914185, loss=0.005149753395318985, time=206.62245535850525s
Train epoch 40: top1%=0.47737666964530945, top2%=0.6302533149719238, top3%=0.7181933522224426, top4%=0.782260000705719, top5%=0.8337533473968506, loss=0.005140894187291464, time=205.97502660751343s
Train epoch 41: top1%=0.4731566607952118, top2%=0.6253833174705505, top3%=0.7131199836730957, top4%=0.7780466675758362, top5%=0.8297233581542969, loss=0.005146157289147377, time=206.31892371177673s
Train epoch 42: top1%=0.48721665143966675, top2%=0.6442700028419495, top3%=0.7321500182151794, top4%=0.7955433130264282, top5%=0.8452199697494507, loss=0.005220093051989874, time=206.50734567642212s
Train epoch 43: top1%=0.4732666611671448, top2%=0.6282533407211304, top3%=0.7164333462715149, top4%=0.7816133499145508, top5%=0.8330399990081787, loss=0.005117396613955498, time=206.33704137802124s
Train epoch 44: top1%=0.47551000118255615, top2%=0.6292333602905273, top3%=0.7173733115196228, top4%=0.7820799946784973, top5%=0.8330699801445007, loss=0.005168886435031891, time=206.94649291038513s
Train epoch 45: top1%=0.483296662569046, top2%=0.637220025062561, top3%=0.7254233360290527, top4%=0.7885800004005432, top5%=0.839306652545929, loss=0.00512843893845876, time=206.18560123443604s
Train epoch 46: top1%=0.47963666915893555, top2%=0.6368533372879028, top3%=0.7253466844558716, top4%=0.7895666360855103, top5%=0.8405066728591919, loss=0.005164531530141831, time=206.42569065093994s
Train epoch 47: top1%=0.47863665223121643, top2%=0.6345133185386658, top3%=0.7232233285903931, top4%=0.7881399989128113, top5%=0.8389666676521301, loss=0.0050920242393016815, time=206.53441715240479s
Train epoch 48: top1%=0.4775533378124237, top2%=0.6316433548927307, top3%=0.7209933400154114, top4%=0.7855299711227417, top5%=0.8366699814796448, loss=0.005086164015134176, time=206.285551071167s
Train epoch 49: top1%=0.47939667105674744, top2%=0.634523332118988, top3%=0.7246233224868774, top4%=0.7889333367347717, top5%=0.8398000001907349, loss=0.0051161514310042065, time=205.97771668434143s
Train epoch 50: top1%=0.48796001076698303, top2%=0.643809974193573, top3%=0.7319999933242798, top4%=0.7959966659545898, top5%=0.8466600179672241, loss=0.005130484763383865, time=206.3247537612915s
Train epoch 51: top1%=0.47427666187286377, top2%=0.6318533420562744, top3%=0.721750020980835, top4%=0.7873733043670654, top5%=0.839086651802063, loss=0.005100684365034103, time=206.55215549468994s
Train epoch 52: top1%=0.4908733367919922, top2%=0.6448633074760437, top3%=0.7331766486167908, top4%=0.7963466644287109, top5%=0.846780002117157, loss=0.005073687575856844, time=206.35798144340515s
Train epoch 53: top1%=0.48380666971206665, top2%=0.6424566507339478, top3%=0.7318599820137024, top4%=0.7955399751663208, top5%=0.845466673374176, loss=0.005084407173792521, time=206.0679202079773s
Train epoch 54: top1%=0.48346665501594543, top2%=0.6436899900436401, top3%=0.73403000831604, top4%=0.7990933060646057, top5%=0.8493766784667969, loss=0.005098680047988892, time=206.4720857143402s
Train epoch 55: top1%=0.49822667241096497, top2%=0.6535133123397827, top3%=0.7398866415023804, top4%=0.802286684513092, top5%=0.8516066670417786, loss=0.0050378558957576754, time=206.2939851284027s
Train epoch 56: top1%=0.49548667669296265, top2%=0.6571966409683228, top3%=0.7468366622924805, top4%=0.8097000122070312, top5%=0.8585533499717712, loss=0.005118474632700284, time=206.39235162734985s
Train epoch 57: top1%=0.5003433227539062, top2%=0.6585533022880554, top3%=0.7463899850845337, top4%=0.8079999685287476, top5%=0.8564966917037964, loss=0.005033957369526228, time=206.28656888008118s
Train epoch 58: top1%=0.49219998717308044, top2%=0.6536933183670044, top3%=0.7437400221824646, top4%=0.8074399828910828, top5%=0.8563466668128967, loss=0.005109704880317052, time=206.2605173587799s
Train epoch 59: top1%=0.47156667709350586, top2%=0.6332399845123291, top3%=0.725546658039093, top4%=0.7917433381080627, top5%=0.8435866832733154, loss=0.005061683825850487, time=206.4958517551422s
Train epoch 60: top1%=0.4742499887943268, top2%=0.6346399784088135, top3%=0.7262733578681946, top4%=0.7922633290290833, top5%=0.8435566425323486, loss=0.005064134188691775, time=204.67067956924438s
Train epoch 61: top1%=0.48006001114845276, top2%=0.6444466710090637, top3%=0.7364533543586731, top4%=0.801289975643158, top5%=0.8522899746894836, loss=0.0050648958184321725, time=202.09142875671387s
Train epoch 62: top1%=0.47748667001724243, top2%=0.6423799991607666, top3%=0.7352533340454102, top4%=0.8013366460800171, top5%=0.8518400192260742, loss=0.005039701209664345, time=192.25199508666992s
Train epoch 63: top1%=0.4855400025844574, top2%=0.6471800208091736, top3%=0.7385533452033997, top4%=0.8035699725151062, top5%=0.8532699942588806, loss=0.005023923676212629, time=180.28867197036743s
Train epoch 64: top1%=0.4719899892807007, top2%=0.6384533047676086, top3%=0.7335000038146973, top4%=0.8000633120536804, top5%=0.851610004901886, loss=0.005041563870112101, time=180.73070669174194s
Train epoch 65: top1%=0.4703366756439209, top2%=0.6378300189971924, top3%=0.7325400114059448, top4%=0.7997666597366333, top5%=0.8509699702262878, loss=0.005064364366531372, time=180.18047285079956s
Train epoch 66: top1%=0.4797966778278351, top2%=0.644593358039856, top3%=0.7368099689483643, top4%=0.8032900094985962, top5%=0.8535000085830688, loss=0.005005286488731702, time=179.9526035785675s
Train epoch 67: top1%=0.4667966663837433, top2%=0.6333433389663696, top3%=0.7278066873550415, top4%=0.7948466539382935, top5%=0.846976637840271, loss=0.005047455279429754, time=179.90928149223328s
Train epoch 68: top1%=0.4651399850845337, top2%=0.6295099854469299, top3%=0.7233533263206482, top4%=0.7902399897575378, top5%=0.842936635017395, loss=0.0049761616843938825, time=180.56232929229736s
Train epoch 69: top1%=0.46878665685653687, top2%=0.6361166834831238, top3%=0.730293333530426, top4%=0.7975599765777588, top5%=0.8494933247566223, loss=0.0050288525446256, time=180.30653166770935s
Train epoch 70: top1%=0.47843998670578003, top2%=0.6467300057411194, top3%=0.7407933473587036, top4%=0.8072800040245056, top5%=0.8571699857711792, loss=0.005083372948765754, time=179.9923255443573s
Train epoch 71: top1%=0.491213321685791, top2%=0.6564233303070068, top3%=0.7471666932106018, top4%=0.8111833333969116, top5%=0.8597066402435303, loss=0.005035156058470408, time=179.9569869041443s
Train epoch 72: top1%=0.46827998757362366, top2%=0.6380900144577026, top3%=0.733103334903717, top4%=0.8002399802207947, top5%=0.8520500063896179, loss=0.005028365445335706, time=180.65700006484985s
Train epoch 73: top1%=0.4685266613960266, top2%=0.6396066546440125, top3%=0.7352966666221619, top4%=0.8026833534240723, top5%=0.8546533584594727, loss=0.005057155560851097, time=180.55856275558472s
Train epoch 74: top1%=0.4515666663646698, top2%=0.6215299963951111, top3%=0.7187166810035706, top4%=0.787726640701294, top5%=0.8415200114250183, loss=0.004982150904138883, time=180.37680554389954s
Train epoch 75: top1%=0.4814000129699707, top2%=0.648776650428772, top3%=0.7414833307266235, top4%=0.8065666556358337, top5%=0.8565999865531921, loss=0.005010962122281392, time=180.06811141967773s
Train epoch 76: top1%=0.4851199984550476, top2%=0.6580466628074646, top3%=0.750623345375061, top4%=0.8149700164794922, top5%=0.8636866807937622, loss=0.005033619978229205, time=179.88023114204407s
Train epoch 77: top1%=0.4852166771888733, top2%=0.6522433161735535, top3%=0.7438499927520752, top4%=0.8081733584403992, top5%=0.8579099774360657, loss=0.004989794822533925, time=180.63691234588623s
Train epoch 78: top1%=0.4801466763019562, top2%=0.6541433334350586, top3%=0.7486766576766968, top4%=0.8147066831588745, top5%=0.8636033535003662, loss=0.005083293337225914, time=180.66650080680847s
Train epoch 79: top1%=0.49850332736968994, top2%=0.6654499769210815, top3%=0.7555133104324341, top4%=0.8178499937057495, top5%=0.8651300072669983, loss=0.005001925541758537, time=180.37013983726501s
Train epoch 80: top1%=0.4733433425426483, top2%=0.6441766619682312, top3%=0.7384499907493591, top4%=0.8063799738883972, top5%=0.8570033311843872, loss=0.005006808902819951, time=179.52991127967834s
Train epoch 81: top1%=0.48533666133880615, top2%=0.6527966856956482, top3%=0.7446433305740356, top4%=0.8097900152206421, top5%=0.8589033484458923, loss=0.004994601898988088, time=180.2194628715515s
Train epoch 82: top1%=0.48984000086784363, top2%=0.6555966734886169, top3%=0.7474200129508972, top4%=0.8118666410446167, top5%=0.8610733151435852, loss=0.004998162001768748, time=181.5428864955902s
Train epoch 83: top1%=0.47967666387557983, top2%=0.6475033164024353, top3%=0.7407533526420593, top4%=0.8063366413116455, top5%=0.856333315372467, loss=0.004962963121334711, time=180.86324906349182s
Train epoch 84: top1%=0.4876500070095062, top2%=0.6577600240707397, top3%=0.7502033114433289, top4%=0.814300000667572, top5%=0.8636500239372253, loss=0.005016089900930723, time=180.15498566627502s
Train epoch 85: top1%=0.4846866726875305, top2%=0.6538000106811523, top3%=0.7469333410263062, top4%=0.8122566938400269, top5%=0.861329972743988, loss=0.004966655839085579, time=180.59136199951172s
Train epoch 86: top1%=0.4833766520023346, top2%=0.6536300182342529, top3%=0.7474366426467896, top4%=0.8121866583824158, top5%=0.8615633249282837, loss=0.005013669615586598, time=180.77556133270264s
Train epoch 87: top1%=0.4701699912548065, top2%=0.6435266733169556, top3%=0.7397666573524475, top4%=0.8067866563796997, top5%=0.8583433032035828, loss=0.0050055183194080985, time=180.7780900001526s
Train epoch 88: top1%=0.5043799877166748, top2%=0.6714100241661072, top3%=0.7615066766738892, top4%=0.8235366940498352, top5%=0.8699366450309753, loss=0.005001117126345635, time=181.01473450660706s
Train epoch 89: top1%=0.48952001333236694, top2%=0.6615766882896423, top3%=0.7542533278465271, top4%=0.8184733390808105, top5%=0.8664199709892273, loss=0.005020527384877205, time=180.78257727622986s
Train epoch 90: top1%=0.48522332310676575, top2%=0.6592733263969421, top3%=0.7527133226394653, top4%=0.8174999952316284, top5%=0.8663433194160461, loss=0.005017415907581647, time=180.20407366752625s
Train epoch 91: top1%=0.4807933270931244, top2%=0.6526200175285339, top3%=0.7476300001144409, top4%=0.8123733401298523, top5%=0.8612200021743774, loss=0.004981867931485176, time=180.4302999973297s
Train epoch 92: top1%=0.49336332082748413, top2%=0.662743330001831, top3%=0.7542133331298828, top4%=0.8172199726104736, top5%=0.8650199770927429, loss=0.004968892686168353, time=180.5726249217987s
Train epoch 93: top1%=0.48930999636650085, top2%=0.6592699885368347, top3%=0.751686692237854, top4%=0.8162566423416138, top5%=0.8649633526802063, loss=0.004934612531463305, time=180.4411449432373s
Train epoch 94: top1%=0.47250333428382874, top2%=0.6504233479499817, top3%=0.7460933327674866, top4%=0.812803328037262, top5%=0.862446665763855, loss=0.00501078694999218, time=179.6774127483368s
Train epoch 95: top1%=0.4894166588783264, top2%=0.6610233187675476, top3%=0.7533266544342041, top4%=0.8174933195114136, top5%=0.8657666444778442, loss=0.0049586734934647875, time=179.98758029937744s
Train epoch 96: top1%=0.49804332852363586, top2%=0.665256679058075, top3%=0.7546533346176147, top4%=0.8162500262260437, top5%=0.8635733127593994, loss=0.0049283110324541725, time=180.54375314712524s
Train epoch 97: top1%=0.4874233305454254, top2%=0.6590799689292908, top3%=0.7512999773025513, top4%=0.8152499794960022, top5%=0.8639466762542725, loss=0.0049410598337650295, time=180.60694479942322s
Train epoch 98: top1%=0.4844466745853424, top2%=0.6540799736976624, top3%=0.7461933493614197, top4%=0.8100799918174744, top5%=0.8589866757392883, loss=0.004895361003279686, time=180.66588282585144s
Train epoch 99: top1%=0.4776666760444641, top2%=0.6494066715240479, top3%=0.7435266375541687, top4%=0.8091700077056885, top5%=0.8586666584014893, loss=0.004906616161465645, time=181.069890499115s
Train epoch 100: top1%=0.4907599985599518, top2%=0.6664699912071228, top3%=0.7600600123405457, top4%=0.8240366578102112, top5%=0.8713533282279968, loss=0.004945686270793279, time=180.5728199481964s
Train epoch 101: top1%=0.491183340549469, top2%=0.663016676902771, top3%=0.7544233202934265, top4%=0.8179233074188232, top5%=0.8659666776657104, loss=0.004938319470882416, time=181.0733814239502s
Train epoch 102: top1%=0.4951399862766266, top2%=0.6669033169746399, top3%=0.758679986000061, top4%=0.8213733434677124, top5%=0.8688166737556458, loss=0.004984951260288557, time=180.25299882888794s
Train epoch 103: top1%=0.47901666164398193, top2%=0.6554266810417175, top3%=0.7503100037574768, top4%=0.8158966898918152, top5%=0.8644733428955078, loss=0.004948285416165987, time=180.74525809288025s
Train epoch 104: top1%=0.481469988822937, top2%=0.6561733484268188, top3%=0.7494000196456909, top4%=0.8146633505821228, top5%=0.8638866543769836, loss=0.004933434967597326, time=180.23754811286926s
Train epoch 105: top1%=0.4722166657447815, top2%=0.6478400230407715, top3%=0.7415433526039124, top4%=0.8073566555976868, top5%=0.8572666645050049, loss=0.004908102724353472, time=179.79697346687317s
Train epoch 106: top1%=0.48363998532295227, top2%=0.6581500172615051, top3%=0.7523966431617737, top4%=0.8168266415596008, top5%=0.8648933172225952, loss=0.004958339044253032, time=179.65933108329773s
Train epoch 107: top1%=0.4890933334827423, top2%=0.6616600155830383, top3%=0.7542266845703125, top4%=0.817579984664917, top5%=0.8657333254814148, loss=0.004935650586088499, time=180.76790142059326s
Train epoch 108: top1%=0.49977999925613403, top2%=0.6704266667366028, top3%=0.7613800168037415, top4%=0.8239266872406006, top5%=0.8702133297920227, loss=0.004932377939025561, time=180.51832127571106s
Train epoch 109: top1%=0.49193334579467773, top2%=0.6627333164215088, top3%=0.7544233202934265, top4%=0.8175666928291321, top5%=0.8649466633796692, loss=0.004909523612856865, time=180.26628422737122s
Train epoch 110: top1%=0.49986666440963745, top2%=0.6697066426277161, top3%=0.7609066367149353, top4%=0.822866678237915, top5%=0.8693466782569885, loss=0.004929991207520167, time=180.65084052085876s
Train epoch 111: top1%=0.5000466704368591, top2%=0.6731666922569275, top3%=0.7642566561698914, top4%=0.8263700008392334, top5%=0.8718733191490173, loss=0.004958249941269557, time=179.93214464187622s
Train epoch 112: top1%=0.4880833327770233, top2%=0.6571066379547119, top3%=0.7488399744033813, top4%=0.8122333288192749, top5%=0.8601833581924438, loss=0.004904343489408493, time=180.29634499549866s
Train epoch 113: top1%=0.4878533184528351, top2%=0.6624366641044617, top3%=0.7548900246620178, top4%=0.8193066716194153, top5%=0.8669233322143555, loss=0.00495786198079586, time=179.88863444328308s
Train epoch 114: top1%=0.46915000677108765, top2%=0.6430599689483643, top3%=0.7384133338928223, top4%=0.8050199747085571, top5%=0.8553000092506409, loss=0.004908849764068922, time=179.90918517112732s
Train epoch 115: top1%=0.5045499801635742, top2%=0.675790011882782, top3%=0.7651566863059998, top4%=0.8264566659927368, top5%=0.871916651725769, loss=0.004925208152929942, time=180.37073755264282s
Train epoch 116: top1%=0.4913833439350128, top2%=0.6659833192825317, top3%=0.7582033276557922, top4%=0.8219166398048401, top5%=0.8690333366394043, loss=0.004950720411141713, time=180.91156888008118s
Train epoch 117: top1%=0.5000033378601074, top2%=0.671156644821167, top3%=0.762440025806427, top4%=0.8241533041000366, top5%=0.8704599738121033, loss=0.00491056495209535, time=180.5518958568573s
Train epoch 118: top1%=0.49832332134246826, top2%=0.6697633266448975, top3%=0.7602266669273376, top4%=0.8229133486747742, top5%=0.8697099685668945, loss=0.004931751215259234, time=180.4083662033081s
Train epoch 119: top1%=0.4912266731262207, top2%=0.6645699739456177, top3%=0.7567266821861267, top4%=0.8193166851997375, top5%=0.8665333390235901, loss=0.00491008749127388, time=180.69925236701965s
Train epoch 120: top1%=0.4985399842262268, top2%=0.667556643486023, top3%=0.7587266564369202, top4%=0.8203733563423157, top5%=0.8666700124740601, loss=0.004859675432244937, time=175.97568321228027s
Train epoch 121: top1%=0.4766566753387451, top2%=0.654686689376831, top3%=0.7482633590698242, top4%=0.8123366832733154, top5%=0.8612399697303772, loss=0.004933849192063014, time=173.7060215473175s
Train epoch 122: top1%=0.48004665970802307, top2%=0.6569533348083496, top3%=0.751563310623169, top4%=0.8172933459281921, top5%=0.8657433390617371, loss=0.004923028330206871, time=171.280198097229s
Train epoch 123: top1%=0.4900733232498169, top2%=0.6696599721908569, top3%=0.7636500000953674, top4%=0.8267566561698914, top5%=0.8728933334350586, loss=0.004982189225554466, time=172.2158558368683s
Train epoch 124: top1%=0.49874332547187805, top2%=0.6724100112915039, top3%=0.7645233273506165, top4%=0.8263833522796631, top5%=0.8729733228683472, loss=0.004930292123556137, time=172.02148151397705s
Train epoch 125: top1%=0.49614667892456055, top2%=0.6698633432388306, top3%=0.7615666389465332, top4%=0.8243566751480103, top5%=0.8712899684906006, loss=0.004923376221259435, time=172.41032338142395s
Train epoch 126: top1%=0.4907799959182739, top2%=0.6660966873168945, top3%=0.7592300176620483, top4%=0.8229699730873108, top5%=0.8700833320617676, loss=0.004887794407208761, time=171.9981381893158s
Train epoch 127: top1%=0.4926433265209198, top2%=0.6661999821662903, top3%=0.7573666572570801, top4%=0.8202599883079529, top5%=0.8676199913024902, loss=0.004879290249347687, time=172.11609816551208s
Train epoch 128: top1%=0.48849332332611084, top2%=0.6620000004768372, top3%=0.7538933157920837, top4%=0.8165366649627686, top5%=0.8641166687011719, loss=0.0048821574654181795, time=171.78951930999756s
Train epoch 129: top1%=0.4914933443069458, top2%=0.6675699949264526, top3%=0.7602333426475525, top4%=0.8224033117294312, top5%=0.8702099919319153, loss=0.00490389035999775, time=172.402419090271s
Train epoch 130: top1%=0.4930966794490814, top2%=0.671999990940094, top3%=0.7649166584014893, top4%=0.8277666568756104, top5%=0.8732333183288574, loss=0.004954602867364884, time=171.60313391685486s
Train epoch 131: top1%=0.4792633354663849, top2%=0.6595199704170227, top3%=0.7546733021736145, top4%=0.8191233277320862, top5%=0.8670433163642883, loss=0.004900797411600748, time=171.49128437042236s
Train epoch 132: top1%=0.48025333881378174, top2%=0.6636833548545837, top3%=0.7587733268737793, top4%=0.8233033418655396, top5%=0.8707833290100098, loss=0.004958322937687238, time=171.86516571044922s
Train epoch 133: top1%=0.4897399842739105, top2%=0.6675233244895935, top3%=0.7612000107765198, top4%=0.8242266774177551, top5%=0.8712833523750305, loss=0.004900410490830739, time=171.68873596191406s
Train epoch 134: top1%=0.48194998502731323, top2%=0.6595533490180969, top3%=0.7530933022499084, top4%=0.8171166777610779, top5%=0.8645933270454407, loss=0.0048982159423828124, time=171.638356924057s
Train epoch 135: top1%=0.49485331773757935, top2%=0.6719766855239868, top3%=0.7640266418457031, top4%=0.8262400031089783, top5%=0.8728866577148438, loss=0.0048747536770502725, time=171.50251579284668s
Train epoch 136: top1%=0.48345667123794556, top2%=0.6602233052253723, top3%=0.7535300254821777, top4%=0.8168333172798157, top5%=0.8645866513252258, loss=0.004904532308975856, time=172.32111525535583s
Train epoch 137: top1%=0.47505998611450195, top2%=0.6546333432197571, top3%=0.7494633197784424, top4%=0.8152666687965393, top5%=0.8640666604042053, loss=0.004920957374374072, time=172.1214210987091s
Train epoch 138: top1%=0.48224666714668274, top2%=0.6623566746711731, top3%=0.7564200162887573, top4%=0.8196133375167847, top5%=0.8679233193397522, loss=0.004911851383248965, time=171.28528380393982s
Train epoch 139: top1%=0.49138665199279785, top2%=0.6676466464996338, top3%=0.7601799964904785, top4%=0.82218998670578, top5%=0.8691533207893372, loss=0.004899576055208842, time=171.5242943763733s
Train epoch 140: top1%=0.49901333451271057, top2%=0.6726300120353699, top3%=0.7638633251190186, top4%=0.8257766366004944, top5%=0.8719900250434875, loss=0.004867489279707273, time=171.25443720817566s
Train epoch 141: top1%=0.4968533217906952, top2%=0.6764166355133057, top3%=0.7698233127593994, top4%=0.8312733173370361, top5%=0.87718665599823, loss=0.0048932139299313225, time=171.80605602264404s
Train epoch 142: top1%=0.4948866665363312, top2%=0.6724266409873962, top3%=0.7646533250808716, top4%=0.8263999819755554, top5%=0.8728399872779846, loss=0.0049029234830538435, time=171.44312977790833s
Train epoch 143: top1%=0.49566999077796936, top2%=0.6693300008773804, top3%=0.7604166865348816, top4%=0.8227499723434448, top5%=0.8698333501815796, loss=0.004853896561264992, time=171.665696144104s
Train epoch 144: top1%=0.47837331891059875, top2%=0.6639166474342346, top3%=0.760159969329834, top4%=0.8244366645812988, top5%=0.8716566562652588, loss=0.004915755625367164, time=171.29095268249512s
Train epoch 145: top1%=0.5012966394424438, top2%=0.6763533353805542, top3%=0.7678733468055725, top4%=0.8289799690246582, top5%=0.8745066523551941, loss=0.00490571510275205, time=171.26710414886475s
