Train epoch 1: top1%=0.11249200254678726, top2%=0.2086160033941269, top3%=0.3096480071544647, top4%=0.407260000705719, top5%=0.506600022315979, loss=0.009529256714820862, time=85.94825267791748s
Train epoch 118: top1%=0.3691200017929077, top2%=0.5284000039100647, top3%=0.6319119930267334, top4%=0.7130159735679626, top5%=0.7800679802894592, loss=0.006536983276844025, time=147.40063500404358s
Train epoch 119: top1%=0.37154799699783325, top2%=0.5281280279159546, top3%=0.6338679790496826, top4%=0.7149519920349121, top5%=0.7814080119132996, loss=0.006534059320926666, time=147.96808314323425s
Train epoch 120: top1%=0.36281999945640564, top2%=0.5166559815406799, top3%=0.6205800175666809, top4%=0.7018839716911316, top5%=0.7697319984436035, loss=0.006462004063129425, time=147.5069935321808s
Train epoch 121: top1%=0.39070799946784973, top2%=0.5500919818878174, top3%=0.6533600091934204, top4%=0.7327399849891663, top5%=0.7962160110473633, loss=0.006511376322746277, time=147.64196944236755s
Train epoch 122: top1%=0.36858800053596497, top2%=0.5243800282478333, top3%=0.627951979637146, top4%=0.7083640098571777, top5%=0.7754240036010742, loss=0.006477211877346039, time=147.22402906417847s
Train epoch 123: top1%=0.3587479889392853, top2%=0.513916015625, top3%=0.618664026260376, top4%=0.7013919949531555, top5%=0.7692559957504272, loss=0.006483859906196594, time=147.4457232952118s
Train epoch 124: top1%=0.37530800700187683, top2%=0.5319079756736755, top3%=0.6363719701766968, top4%=0.7180159687995911, top5%=0.7837799787521362, loss=0.006469956169128418, time=147.81306886672974s
Train epoch 125: top1%=0.3770959973335266, top2%=0.532975971698761, top3%=0.6361640095710754, top4%=0.7157999873161316, top5%=0.7819880247116089, loss=0.006414734352588654, time=147.6231029033661s
Train epoch 126: top1%=0.3806920051574707, top2%=0.5378199815750122, top3%=0.6407319903373718, top4%=0.7215480208396912, top5%=0.7872959971427917, loss=0.006483595109939575, time=147.7400197982788s
Train epoch 127: top1%=0.37152400612831116, top2%=0.5266000032424927, top3%=0.6295920014381409, top4%=0.7107599973678589, top5%=0.7784240245819092, loss=0.006447138298034668, time=147.61371636390686s
Train epoch 128: top1%=0.37620800733566284, top2%=0.5332880020141602, top3%=0.6377679705619812, top4%=0.7176799774169922, top5%=0.783411979675293, loss=0.006469255656719208, time=147.1686463356018s
Train epoch 129: top1%=0.3764919936656952, top2%=0.5335839986801147, top3%=0.6377000212669373, top4%=0.7179960012435913, top5%=0.7847880125045776, loss=0.006498617702960968, time=147.56287240982056s
Train epoch 130: top1%=0.3700239956378937, top2%=0.5269719958305359, top3%=0.6318079829216003, top4%=0.7139840126037598, top5%=0.7811999917030334, loss=0.006501050878047943, time=149.0176808834076s
Train epoch 131: top1%=0.3681679964065552, top2%=0.5238959789276123, top3%=0.6280080080032349, top4%=0.7095000147819519, top5%=0.7766799926757812, loss=0.006456132221698761, time=147.18736505508423s
Train epoch 132: top1%=0.3752239942550659, top2%=0.5310919880867004, top3%=0.6341480016708374, top4%=0.7139319777488708, top5%=0.7806800007820129, loss=0.006402901431083679, time=147.58831453323364s
Train epoch 133: top1%=0.37023600935935974, top2%=0.5263839960098267, top3%=0.6302520036697388, top4%=0.7110159993171692, top5%=0.7791240215301514, loss=0.006480136595726013, time=147.10465264320374s
Train epoch 134: top1%=0.3645760118961334, top2%=0.5191320180892944, top3%=0.6232640147209167, top4%=0.7058240175247192, top5%=0.7731119990348816, loss=0.006423106125831604, time=147.62417936325073s
Train epoch 135: top1%=0.3576880097389221, top2%=0.512283980846405, top3%=0.6164159774780273, top4%=0.6990960240364075, top5%=0.7680079936981201, loss=0.006406749282360077, time=147.27174019813538s
Train epoch 136: top1%=0.36932799220085144, top2%=0.5245999693870544, top3%=0.6290879845619202, top4%=0.7110000252723694, top5%=0.7780240178108215, loss=0.0064790577788352965, time=147.86466002464294s
Train epoch 137: top1%=0.3670639991760254, top2%=0.5224279761314392, top3%=0.6266319751739502, top4%=0.7085599899291992, top5%=0.7759680151939392, loss=0.006435871378421784, time=147.9154396057129s
Train epoch 138: top1%=0.3680959939956665, top2%=0.5241000056266785, top3%=0.6276119947433472, top4%=0.7091079950332642, top5%=0.7769200205802917, loss=0.006442924549579621, time=148.35386514663696s
Train epoch 139: top1%=0.3823679983615875, top2%=0.5401920080184937, top3%=0.6436479687690735, top4%=0.7238960266113281, top5%=0.7893400192260742, loss=0.006480460344791412, time=147.90602159500122s
Train epoch 140: top1%=0.3753480017185211, top2%=0.5298759937286377, top3%=0.6325439810752869, top4%=0.71315598487854, top5%=0.7797200083732605, loss=0.00641833697605133, time=147.9784882068634s
Train epoch 141: top1%=0.37237200140953064, top2%=0.5266079902648926, top3%=0.6292160153388977, top4%=0.70906001329422, top5%=0.775160014629364, loss=0.006405806978702545, time=148.39283061027527s
Train epoch 142: top1%=0.3746039867401123, top2%=0.5296440124511719, top3%=0.6329320073127747, top4%=0.7131199836730957, top5%=0.7791199684143066, loss=0.00640943773651123, time=147.95031070709229s
Train epoch 143: top1%=0.38391199707984924, top2%=0.5403839945793152, top3%=0.6437640190124512, top4%=0.7237439751625061, top5%=0.7890639901161194, loss=0.00643192955160141, time=147.66368198394775s
Train epoch 144: top1%=0.3701159954071045, top2%=0.5263199806213379, top3%=0.6306679844856262, top4%=0.7114599943161011, top5%=0.7781000137329102, loss=0.006457644869327545, time=147.8328628540039s
Train epoch 145: top1%=0.36587199568748474, top2%=0.5210679769515991, top3%=0.6255040168762207, top4%=0.7075279951095581, top5%=0.7752760052680969, loss=0.006440491787910461, time=147.6750762462616s
