Train epoch 1: top1%=0.05207999795675278, top2%=0.08664999902248383, top3%=0.11351999640464783, top4%=0.13861998915672302, top5%=0.159620001912117, loss=0.07465893084287643, time=128.28877210617065s
Train epoch 42: top1%=0.382860004901886, top2%=0.5036699771881104, top3%=0.5747399926185608, top4%=0.622469961643219, top5%=0.6577900052070618, loss=0.040415371559858325, time=127.97698092460632s
Train epoch 43: top1%=0.3856799900531769, top2%=0.5062599778175354, top3%=0.5766199827194214, top4%=0.6256600022315979, top5%=0.661300003528595, loss=0.04022449087023735, time=128.10542941093445s
Train epoch 44: top1%=0.38580000400543213, top2%=0.5086100101470947, top3%=0.5787500143051147, top4%=0.6269400119781494, top5%=0.6636899709701538, loss=0.04010257326722145, time=128.12387776374817s
Train epoch 45: top1%=0.3901199996471405, top2%=0.5110399723052979, top3%=0.5806399583816528, top4%=0.6288999915122986, top5%=0.6653499603271484, loss=0.03989419218420982, time=127.99600315093994s
Train epoch 46: top1%=0.39190998673439026, top2%=0.5127300024032593, top3%=0.5817700028419495, top4%=0.6302899718284607, top5%=0.667959988117218, loss=0.039701902647018436, time=127.98895263671875s
Train epoch 47: top1%=0.39177998900413513, top2%=0.5131499767303467, top3%=0.5822399854660034, top4%=0.6307799816131592, top5%=0.6671899557113647, loss=0.03957301999926567, time=128.00896334648132s
Train epoch 48: top1%=0.396479994058609, top2%=0.5189099907875061, top3%=0.5878399610519409, top4%=0.6353699564933777, top5%=0.6716699600219727, loss=0.039353187166452405, time=128.00018215179443s
Train epoch 49: top1%=0.39598000049591064, top2%=0.5171299576759338, top3%=0.5888099670410156, top4%=0.6376999616622925, top5%=0.6736199855804443, loss=0.03926850592136383, time=127.78917360305786s
Train epoch 50: top1%=0.3987700045108795, top2%=0.5205099582672119, top3%=0.590399980545044, top4%=0.6385599970817566, top5%=0.6752399802207947, loss=0.039071905276775364, time=126.74828767776489s
Train epoch 51: top1%=0.39890000224113464, top2%=0.5216000080108643, top3%=0.5921199917793274, top4%=0.6408399939537048, top5%=0.6777699589729309, loss=0.03892813817024231, time=126.8466284275055s
Train epoch 52: top1%=0.4020199775695801, top2%=0.5244799852371216, top3%=0.5937100052833557, top4%=0.6413699984550476, top5%=0.6777099967002869, loss=0.038814417999982836, time=126.77553939819336s
Train epoch 53: top1%=0.4022800028324127, top2%=0.5272899866104126, top3%=0.5975899696350098, top4%=0.6450299620628357, top5%=0.6819599866867065, loss=0.03864778740882874, time=126.84200835227966s
Train epoch 54: top1%=0.40688997507095337, top2%=0.5288099646568298, top3%=0.5992199778556824, top4%=0.6454799771308899, top5%=0.6814699769020081, loss=0.03847324909567833, time=126.88201713562012s
Train epoch 55: top1%=0.4070200026035309, top2%=0.5310400128364563, top3%=0.6008299589157104, top4%=0.6489199995994568, top5%=0.6857900023460388, loss=0.0383201222717762, time=126.86118578910828s
Train epoch 56: top1%=0.40890997648239136, top2%=0.5323899984359741, top3%=0.601099967956543, top4%=0.6494100093841553, top5%=0.6865400075912476, loss=0.03819496659874916, time=126.76488900184631s
Train epoch 57: top1%=0.4095899760723114, top2%=0.5316799879074097, top3%=0.6019699573516846, top4%=0.6495499610900879, top5%=0.6855899691581726, loss=0.03812480201840401, time=127.25862312316895s
Train epoch 58: top1%=0.4111199975013733, top2%=0.5344200134277344, top3%=0.6042699813842773, top4%=0.6523900032043457, top5%=0.6876599788665771, loss=0.037973278313875196, time=128.00032496452332s
Train epoch 59: top1%=0.4126899838447571, top2%=0.5364400148391724, top3%=0.6065300107002258, top4%=0.6548799872398376, top5%=0.6905999779701233, loss=0.037832512603998183, time=126.72590041160583s
Train epoch 60: top1%=0.41503000259399414, top2%=0.5386899709701538, top3%=0.6097899675369263, top4%=0.6574000120162964, top5%=0.6931700110435486, loss=0.037664404006004334, time=126.70350813865662s
Train epoch 61: top1%=0.41485998034477234, top2%=0.5402699708938599, top3%=0.6098600029945374, top4%=0.6577099561691284, top5%=0.6934300065040588, loss=0.0375340012383461, time=126.71732807159424s
Train epoch 62: top1%=0.4150799810886383, top2%=0.5381699800491333, top3%=0.6102299690246582, top4%=0.6581400036811829, top5%=0.6947599649429321, loss=0.037498986597061156, time=126.6997766494751s
Train epoch 63: top1%=0.4197499752044678, top2%=0.5438399910926819, top3%=0.6128999590873718, top4%=0.6605899930000305, top5%=0.6968899965286255, loss=0.03727729105353356, time=126.70978736877441s
Train epoch 64: top1%=0.4195899963378906, top2%=0.5449599623680115, top3%=0.6149399876594543, top4%=0.6633099913597107, top5%=0.6990699768066406, loss=0.03722910413622856, time=126.72789239883423s
Train epoch 65: top1%=0.42069000005722046, top2%=0.5443499684333801, top3%=0.6145899891853333, top4%=0.6623799800872803, top5%=0.6976799964904785, loss=0.037146203376054766, time=126.70491003990173s
Train epoch 66: top1%=0.42330998182296753, top2%=0.548009991645813, top3%=0.617859959602356, top4%=0.6660000085830688, top5%=0.7010999917984009, loss=0.036963635160923006, time=126.62301850318909s
Train epoch 67: top1%=0.42193999886512756, top2%=0.5488699674606323, top3%=0.6195699572563171, top4%=0.6675699949264526, top5%=0.7028599977493286, loss=0.03689650908470154, time=126.63466024398804s
Train epoch 68: top1%=0.4247099757194519, top2%=0.5515499711036682, top3%=0.6219499707221985, top4%=0.6690499782562256, top5%=0.7038999795913696, loss=0.0367716452729702, time=126.58092880249023s
Train epoch 69: top1%=0.4253399968147278, top2%=0.5511999726295471, top3%=0.6220200061798096, top4%=0.670229971408844, top5%=0.7043499946594238, loss=0.03673292271971702, time=126.66998434066772s
Train epoch 70: top1%=0.4292699992656708, top2%=0.5539599657058716, top3%=0.6245799660682678, top4%=0.672249972820282, top5%=0.7077800035476685, loss=0.0365801999604702, time=126.66203188896179s
Train epoch 71: top1%=0.4298799932003021, top2%=0.5547599792480469, top3%=0.6246799826622009, top4%=0.67180997133255, top5%=0.7059899568557739, loss=0.03655033949971199, time=126.78147530555725s
Train epoch 72: top1%=0.4307299852371216, top2%=0.5555099844932556, top3%=0.6263599991798401, top4%=0.6738100051879883, top5%=0.7080599665641785, loss=0.036364010257720944, time=127.09803295135498s
Train epoch 73: top1%=0.42923998832702637, top2%=0.5568099617958069, top3%=0.6265999674797058, top4%=0.675599992275238, top5%=0.7116400003433228, loss=0.03632803262710571, time=127.56287837028503s
Train epoch 74: top1%=0.4331199824810028, top2%=0.5562799572944641, top3%=0.6275999546051025, top4%=0.6756500005722046, top5%=0.7107399702072144, loss=0.03619685896992683, time=127.57349681854248s
Train epoch 75: top1%=0.43568000197410583, top2%=0.5612499713897705, top3%=0.6294400095939636, top4%=0.6777200102806091, top5%=0.7130999565124512, loss=0.036033179688453675, time=127.58190393447876s
Train epoch 76: top1%=0.4333299994468689, top2%=0.5594499707221985, top3%=0.6291999816894531, top4%=0.6770699620246887, top5%=0.7117699980735779, loss=0.036077365696430205, time=127.55189394950867s
Train epoch 77: top1%=0.43522998690605164, top2%=0.5603500008583069, top3%=0.6309399604797363, top4%=0.6800199747085571, top5%=0.7148599624633789, loss=0.035992426155805585, time=127.57985711097717s
Train epoch 78: top1%=0.43835997581481934, top2%=0.5629500150680542, top3%=0.6317299604415894, top4%=0.6792699694633484, top5%=0.7144500017166138, loss=0.035885302110910414, time=127.60220098495483s
Train epoch 79: top1%=0.4370899796485901, top2%=0.5625699758529663, top3%=0.6338199973106384, top4%=0.6806100010871887, top5%=0.7154099941253662, loss=0.035821852790117265, time=127.64913368225098s
Train epoch 80: top1%=0.4401399791240692, top2%=0.5651299953460693, top3%=0.6359899640083313, top4%=0.6833800077438354, top5%=0.7174699902534485, loss=0.035645063416957855, time=128.24131536483765s
Train epoch 81: top1%=0.44056999683380127, top2%=0.5660899877548218, top3%=0.6366999745368958, top4%=0.6840400099754333, top5%=0.7186299562454224, loss=0.035631912051439285, time=128.21510004997253s
Train epoch 82: top1%=0.44067999720573425, top2%=0.5668799877166748, top3%=0.6376299858093262, top4%=0.6843799948692322, top5%=0.7196599841117859, loss=0.035486043103933336, time=128.2483789920807s
Train epoch 83: top1%=0.44029998779296875, top2%=0.5666300058364868, top3%=0.6381799578666687, top4%=0.6846500039100647, top5%=0.7193599939346313, loss=0.0354653674864769, time=128.0529022216797s
Train epoch 84: top1%=0.44137999415397644, top2%=0.5673199892044067, top3%=0.6378600001335144, top4%=0.6855899691581726, top5%=0.7206899523735046, loss=0.03540217723846435, time=127.22050929069519s
Train epoch 85: top1%=0.44338998198509216, top2%=0.5715699791908264, top3%=0.6423299908638, top4%=0.6902599930763245, top5%=0.7257699966430664, loss=0.035174437366724015, time=128.37824201583862s
Train epoch 86: top1%=0.44481000304222107, top2%=0.5715000033378601, top3%=0.6414200067520142, top4%=0.6893199682235718, top5%=0.7241699695587158, loss=0.03513248054742813, time=128.34829568862915s
Train epoch 87: top1%=0.44472000002861023, top2%=0.5717200040817261, top3%=0.6433799862861633, top4%=0.6901199817657471, top5%=0.7252599596977234, loss=0.0350508189702034, time=128.45437383651733s
Train epoch 88: top1%=0.44637998938560486, top2%=0.5735299587249756, top3%=0.6431099772453308, top4%=0.6899499893188477, top5%=0.7248299717903137, loss=0.035113083492517475, time=128.4582917690277s
Train epoch 89: top1%=0.44686999917030334, top2%=0.5734699964523315, top3%=0.6432899832725525, top4%=0.6895099878311157, top5%=0.7245399951934814, loss=0.035017891763448716, time=128.42778277397156s
Train epoch 90: top1%=0.4484099745750427, top2%=0.5747100114822388, top3%=0.6447699666023254, top4%=0.6919199824333191, top5%=0.727180004119873, loss=0.03487192789554596, time=128.53363013267517s
Train epoch 91: top1%=0.4490699768066406, top2%=0.576229989528656, top3%=0.6466099619865417, top4%=0.6942099928855896, top5%=0.7285199761390686, loss=0.034772474892139436, time=128.53243112564087s
Train epoch 92: top1%=0.4495999813079834, top2%=0.5773999691009521, top3%=0.645829975605011, top4%=0.6926499605178833, top5%=0.7276299595832825, loss=0.034791966134309765, time=128.7228832244873s
Train epoch 93: top1%=0.44933998584747314, top2%=0.5771299600601196, top3%=0.6474300026893616, top4%=0.6940000057220459, top5%=0.7287299633026123, loss=0.03473293218970299, time=128.6777400970459s
Train epoch 94: top1%=0.452239990234375, top2%=0.5801900029182434, top3%=0.6511600017547607, top4%=0.6976499557495117, top5%=0.732759952545166, loss=0.034528494421243665, time=128.28069019317627s
Train epoch 95: top1%=0.4505999982357025, top2%=0.5791999697685242, top3%=0.6483299732208252, top4%=0.6956899762153625, top5%=0.729449987411499, loss=0.03455315422534943, time=127.25201344490051s
Train epoch 96: top1%=0.4526999890804291, top2%=0.5809699892997742, top3%=0.6508499979972839, top4%=0.6975100040435791, top5%=0.7322199940681458, loss=0.03447199922561645, time=127.34311819076538s
Train epoch 97: top1%=0.45454999804496765, top2%=0.5802099704742432, top3%=0.6504600048065186, top4%=0.6978200078010559, top5%=0.7321199774742126, loss=0.03442594900131225, time=127.63880324363708s
Train epoch 98: top1%=0.4535699784755707, top2%=0.5801599621772766, top3%=0.6502499580383301, top4%=0.6968100070953369, top5%=0.7315899729728699, loss=0.0343903923034668, time=127.68829369544983s
Train epoch 99: top1%=0.45532000064849854, top2%=0.58256995677948, top3%=0.6528099775314331, top4%=0.699429988861084, top5%=0.735480010509491, loss=0.0343003996860981, time=127.56540393829346s
Train epoch 100: top1%=0.45859000086784363, top2%=0.584369957447052, top3%=0.6541500091552734, top4%=0.6998299956321716, top5%=0.7343800067901611, loss=0.03417819067716599, time=127.53187966346741s
Train epoch 101: top1%=0.458219975233078, top2%=0.5859299898147583, top3%=0.6550499796867371, top4%=0.7010200023651123, top5%=0.7343800067901611, loss=0.034122714408636096, time=127.6484706401825s
Train epoch 102: top1%=0.4586399793624878, top2%=0.5867499709129333, top3%=0.6561499834060669, top4%=0.7027599811553955, top5%=0.7368099689483643, loss=0.03402820415735245, time=127.57623267173767s
Train epoch 103: top1%=0.4575999975204468, top2%=0.5860999822616577, top3%=0.6565899848937988, top4%=0.7043699622154236, top5%=0.7381399869918823, loss=0.034003682053089145, time=127.66810011863708s
Train epoch 104: top1%=0.4572399854660034, top2%=0.5864199995994568, top3%=0.6568499803543091, top4%=0.7034099698066711, top5%=0.7372399568557739, loss=0.03399491047859192, time=127.64121627807617s
Train epoch 105: top1%=0.4614799916744232, top2%=0.5898399949073792, top3%=0.6595399975776672, top4%=0.7055000066757202, top5%=0.7398499846458435, loss=0.03380852618575096, time=127.88960838317871s
Train epoch 106: top1%=0.46028000116348267, top2%=0.5901399850845337, top3%=0.6591699719429016, top4%=0.706059992313385, top5%=0.7399299740791321, loss=0.03386437513589859, time=127.70138359069824s
Train epoch 107: top1%=0.46274998784065247, top2%=0.5905399918556213, top3%=0.6609399914741516, top4%=0.7054100036621094, top5%=0.7396900057792664, loss=0.03369231330037117, time=127.67840790748596s
Train epoch 108: top1%=0.46276000142097473, top2%=0.5918499827384949, top3%=0.6614099740982056, top4%=0.7072499990463257, top5%=0.7411800026893616, loss=0.033647999305725096, time=127.7363395690918s
Train epoch 109: top1%=0.4632200002670288, top2%=0.594569981098175, top3%=0.6641499996185303, top4%=0.7095699906349182, top5%=0.7438799738883972, loss=0.03350687999844551, time=127.75602126121521s
Train epoch 110: top1%=0.46341997385025024, top2%=0.5926699638366699, top3%=0.6610599756240845, top4%=0.708620011806488, top5%=0.7425000071525574, loss=0.033591791392564775, time=127.77161192893982s
Train epoch 111: top1%=0.46254000067710876, top2%=0.5907099843025208, top3%=0.6612499952316284, top4%=0.7080499529838562, top5%=0.7417899966239929, loss=0.03353546940684318, time=127.66761231422424s
Train epoch 112: top1%=0.46334999799728394, top2%=0.5924099683761597, top3%=0.6630899906158447, top4%=0.7093600034713745, top5%=0.7442599534988403, loss=0.03345318287849426, time=127.66047954559326s
Train epoch 113: top1%=0.4641599953174591, top2%=0.5940799713134766, top3%=0.6644499897956848, top4%=0.7111600041389465, top5%=0.7444599866867065, loss=0.0334337548661232, time=127.96751260757446s
Train epoch 114: top1%=0.465969979763031, top2%=0.5941900014877319, top3%=0.6638599634170532, top4%=0.7099499702453613, top5%=0.7435799837112427, loss=0.03344000778079033, time=128.6166651248932s
Train epoch 115: top1%=0.46713998913764954, top2%=0.5958499908447266, top3%=0.6649799942970276, top4%=0.7106399536132812, top5%=0.7457000017166138, loss=0.03333368892431259, time=128.8878993988037s
Train epoch 116: top1%=0.46966999769210815, top2%=0.5986700057983398, top3%=0.6685400009155273, top4%=0.7137999534606934, top5%=0.7469499707221985, loss=0.033219081398248675, time=127.78373050689697s
Train epoch 117: top1%=0.46855998039245605, top2%=0.598360002040863, top3%=0.6669399738311768, top4%=0.7137799859046936, top5%=0.7470200061798096, loss=0.03324131288290024, time=127.6732120513916s
Train epoch 118: top1%=0.468999981880188, top2%=0.5968999862670898, top3%=0.6666600108146667, top4%=0.7145599722862244, top5%=0.7483699917793274, loss=0.03313774001955986, time=127.7966661453247s
Train epoch 119: top1%=0.4718799889087677, top2%=0.5996699929237366, top3%=0.66771000623703, top4%=0.7140699625015259, top5%=0.7468099594116211, loss=0.033017354595661165, time=127.68721127510071s
Train epoch 120: top1%=0.4702399969100952, top2%=0.5993799567222595, top3%=0.6698399782180786, top4%=0.7152099609375, top5%=0.7482199668884277, loss=0.03302792474746704, time=127.73329877853394s
Train epoch 121: top1%=0.4716799855232239, top2%=0.6002399921417236, top3%=0.6690099835395813, top4%=0.715399980545044, top5%=0.7482399940490723, loss=0.03297606286525726, time=127.87479567527771s
Train epoch 122: top1%=0.4708399772644043, top2%=0.6000099778175354, top3%=0.6700999736785889, top4%=0.7165799736976624, top5%=0.7506099939346313, loss=0.03298602895617485, time=128.71479392051697s
Train epoch 123: top1%=0.4711199998855591, top2%=0.6001899838447571, top3%=0.6699000000953674, top4%=0.7169100046157837, top5%=0.7510899901390076, loss=0.032911559116840364, time=128.98328113555908s
Train epoch 124: top1%=0.47276997566223145, top2%=0.6014899611473083, top3%=0.6701899766921997, top4%=0.7166999578475952, top5%=0.7502700090408325, loss=0.03288854774832726, time=128.81896209716797s
Train epoch 125: top1%=0.4731599986553192, top2%=0.602840006351471, top3%=0.6730599999427795, top4%=0.7183199524879456, top5%=0.752269983291626, loss=0.03279131425023079, time=128.73571729660034s
Train epoch 126: top1%=0.47398999333381653, top2%=0.6036499738693237, top3%=0.6743499636650085, top4%=0.7207300066947937, top5%=0.753879964351654, loss=0.03265763881444931, time=128.72402548789978s
Train epoch 127: top1%=0.47317999601364136, top2%=0.603190004825592, top3%=0.672819972038269, top4%=0.7186599969863892, top5%=0.7526999711990356, loss=0.03276444089651108, time=128.81834888458252s
Train epoch 128: top1%=0.4739599823951721, top2%=0.6033899784088135, top3%=0.6722699999809265, top4%=0.7185199856758118, top5%=0.7526899576187134, loss=0.032689647248983385, time=128.8222734928131s
Train epoch 129: top1%=0.472790002822876, top2%=0.6052500009536743, top3%=0.6745799779891968, top4%=0.7215699553489685, top5%=0.7532199621200562, loss=0.03263011529445648, time=128.80446577072144s
Train epoch 130: top1%=0.47495999932289124, top2%=0.6061399579048157, top3%=0.6766999959945679, top4%=0.7230899930000305, top5%=0.7558899521827698, loss=0.032557261435985564, time=128.80637001991272s
Train epoch 131: top1%=0.47568997740745544, top2%=0.6046099662780762, top3%=0.6748999953269958, top4%=0.7200999855995178, top5%=0.7531999945640564, loss=0.03257008828163147, time=128.8899347782135s
Train epoch 132: top1%=0.476859986782074, top2%=0.605929970741272, top3%=0.6746199727058411, top4%=0.7207199931144714, top5%=0.7538599967956543, loss=0.032514571062326435, time=128.82292342185974s
Train epoch 133: top1%=0.47922998666763306, top2%=0.6083599925041199, top3%=0.6782599687576294, top4%=0.7234799861907959, top5%=0.7566199898719788, loss=0.032404151949882505, time=128.89277529716492s
Train epoch 134: top1%=0.4783399999141693, top2%=0.6078799962997437, top3%=0.6776999831199646, top4%=0.7227399945259094, top5%=0.7554399967193604, loss=0.032415940662622454, time=128.9028766155243s
Train epoch 135: top1%=0.47895997762680054, top2%=0.6086199879646301, top3%=0.6796599626541138, top4%=0.7248499989509583, top5%=0.7572599649429321, loss=0.0323279176735878, time=128.81801915168762s
Train epoch 136: top1%=0.4802599847316742, top2%=0.6090899705886841, top3%=0.6776999831199646, top4%=0.724079966545105, top5%=0.7569699883460999, loss=0.03234063556432724, time=128.80958890914917s
Train epoch 137: top1%=0.4798299968242645, top2%=0.6103799939155579, top3%=0.6794999837875366, top4%=0.7255399823188782, top5%=0.7583400011062622, loss=0.03229129667162895, time=128.84662532806396s
Train epoch 138: top1%=0.48093000054359436, top2%=0.6125099658966064, top3%=0.6811400055885315, top4%=0.7260400056838989, top5%=0.7579900026321411, loss=0.03218767594456673, time=128.79064774513245s
Train epoch 139: top1%=0.4812299907207489, top2%=0.6119499802589417, top3%=0.6808499693870544, top4%=0.7254499793052673, top5%=0.7587400078773499, loss=0.03217891501069069, time=128.82571816444397s
Train epoch 140: top1%=0.4841499924659729, top2%=0.6125199794769287, top3%=0.6820099949836731, top4%=0.7278899550437927, top5%=0.7605199813842773, loss=0.032085527369976045, time=128.4119622707367s
Train epoch 141: top1%=0.4812999963760376, top2%=0.6112200021743774, top3%=0.6812300086021423, top4%=0.7279300093650818, top5%=0.7610399723052979, loss=0.03212797577619553, time=127.64982438087463s
Train epoch 142: top1%=0.4836199879646301, top2%=0.6132499575614929, top3%=0.6815199851989746, top4%=0.7276600003242493, top5%=0.7608099579811096, loss=0.03199518658399582, time=127.95410418510437s
Train epoch 143: top1%=0.48253998160362244, top2%=0.6136199831962585, top3%=0.6840199828147888, top4%=0.7290199995040894, top5%=0.7617700099945068, loss=0.03202185867190361, time=127.9675121307373s
Train epoch 144: top1%=0.48486998677253723, top2%=0.6136999726295471, top3%=0.6823700070381165, top4%=0.7277899980545044, top5%=0.7614099979400635, loss=0.03194284334182739, time=128.70301485061646s
Train epoch 145: top1%=0.48732998967170715, top2%=0.6156100034713745, top3%=0.6848899722099304, top4%=0.7297700047492981, top5%=0.7624199986457825, loss=0.03188208021163941, time=128.73273396492004s
